Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,14-Aug-13,1308-06538,1405.68,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,07-Aug-13,1308-06539,1448.74,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,28-Aug-13,1308-06540,2063.06,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,21-Aug-13,1308-06541,3878.12,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Belle Isle,Capital,Construction,3,28-Aug-13,1308-06542,4797.59,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Belle Isle,Capital,Construction,3,07-Aug-13,1308-06543,4979.94,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Belle Isle,Capital,Construction,3,21-Aug-13,1308-06544,7414.66,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Belle Isle,Capital,Construction,3,23-Aug-13,1308-06545,8812.97,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,21-Aug-13,1308-06546,11511.64,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,22-Aug-13,1308-06547,14171.62,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,01-Aug-13,1308-06548,14192.6,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,12-Aug-13,1308-06549,17834.34,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,28-Aug-13,1308-06550,19560.15,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,19-Aug-13,1308-06551,26385.68,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,16-Aug-13,1308-06552,27015.25,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,23-Aug-13,1308-06553,27046.98,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,28-Aug-13,1308-06554,28174.06,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,07-Aug-13,1308-06555,28189.47,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,21-Aug-13,1308-06556,34693.99,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,23-Aug-13,1308-06557,39375.43,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,14-Aug-13,1308-06558,64341.51,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,23-Aug-13,1308-06559,72655.66,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,South South East,Capital,Construction,3,23-Aug-13,1308-06560,82262.38,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,07-Aug-13,1308-06561,16883.51,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,28-Aug-13,1308-06562,29836.75,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,08-Aug-13,1308-06563,45892.04,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Other Costs,7,28-Aug-13,1308-06564,67511.98,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,28-Aug-13,1308-06565,119908.2,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,28-Aug-13,1308-06566,120995.18,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,14-Aug-13,1308-06567,138310.14,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,21-Aug-13,1308-06568,150903.78,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Construction,3,28-Aug-13,1308-06569,166161.32,C,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Corporate Services,Premises,General Maintenance,104,28-Aug-13,1308-06570,250184.23,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,23-Aug-13,1308-06571,4522.56,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,23-Aug-13,1308-06572,4630.24,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,01-Aug-13,1308-06573,5814.18,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,07-Aug-13,1308-06574,62019.53,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,14-Aug-13,1308-06575,125084.91,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,21-Aug-13,1308-06576,209604.27,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,General Maintenance,104,28-Aug-13,1308-06577,260988.63,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,07-Aug-13,1308-06578,1038.51,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,29-Aug-13,1308-06579,2470.76,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,14-Aug-13,1308-06580,4714.17,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,28-Aug-13,1308-06581,7656.57,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,21-Aug-13,1308-06582,11385.28,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Repairs A To P,107,23-Aug-13,1308-06583,1708.56,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Repairs A To P,107,01-Aug-13,1308-06584,4974.48,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Repairs A To P,107,23-Aug-13,1308-06585,5311.78,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Repairs A To P,107,23-Aug-13,1308-06586,7688.52,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Publication And Promotion,267,28-Aug-13,1308-06587,819,R,Mosaic Print Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Regeneration Management,Capital,Other Costs,7,21-Aug-13,1308-06588,684.03,C,Most Construction Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06589,2807.92,R,Moston Grange Specialist Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Fostering - Placement Support,550,09-Aug-13,1308-06590,463.99,R,Mothercare Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,22-Aug-13,1308-06591,1925.67,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,08-Aug-13,1308-06592,2542.13,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,22-Aug-13,1308-06593,3375.78,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,06-Aug-13,1308-06594,3700,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,06-Aug-13,1308-06595,4652.43,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,29-Aug-13,1308-06596,5438.87,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,28-Aug-13,1308-06597,7263.33,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,28-Aug-13,1308-06598,8143.9,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,27-Aug-13,1308-06599,24591.75,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,06-Aug-13,1308-06600,33346.99,R,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,27-Aug-13,1308-06601,1180.52,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,27-Aug-13,1308-06602,4635.92,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,27-Aug-13,1308-06603,5459.59,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,06-Aug-13,1308-06604,6993.91,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,06-Aug-13,1308-06605,13500,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,27-Aug-13,1308-06606,15500,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,27-Aug-13,1308-06607,26050,C,Mouchel Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-06608,1533.28,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,16-Aug-13,1308-06609,700,R,Moving Memories Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,16-Aug-13,1308-06610,700,R,Moving Memories Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,West North West,Capital,Other Costs,7,22-Aug-13,1308-06611,875,C,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06612,34671.72,R,Mulgrave House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-06613,7670.88,R,Mulgrave House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06614,3954.8,R,Mulgrave House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,28-Aug-13,1308-06615,-6052.4,R,Mulgrave House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,15-Aug-13,1308-06616,2463.3,R,Multihog Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,30-Aug-13,1308-06617,2780,R,Multihog Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06618,569.05,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Bought In Professional Services,277,01-Aug-13,1308-06619,1750,R,Musical Arc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Rents,141,08-Aug-13,1308-06620,600,R,Muslim Cultural Society
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Rents,141,08-Aug-13,1308-06621,780,R,Muslim Cultural Society
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Rents,141,08-Aug-13,1308-06622,1080,R,Muslim Cultural Society
