Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Corporate Services,Support Services,Professional Personnel Support,424,04/10/2011,1110-01066,671.27,R,Calderdale & Kirklees Careers Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,05/10/2011,1110-01067,10000.00,R,Calderdale Home Care Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Furniture And Equipment,203,13/10/2011,1110-01068,428.00,R,Calibration & Consultancy Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support,Supplies and Services,Well Being Small Grants Projects,228,03/10/2011,1110-01069,500.00,R,Calverley Bowling Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,07/10/2011,1110-01070,960.00,R,Calverley Village Day
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Other Costs,7,07/10/2011,1110-01071,3678.70,C,Camlin Lonsdale
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Property And Maintenance,Premises,General Maintenance,104,14/10/2011,1110-01072,489.00,R,Campbell Associates Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,07/10/2011,1110-01073,583.00,R,Candystripe Inc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,07/10/2011,1110-01074,588.00,R,Candystripe Inc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,07/10/2011,1110-01075,753.00,R,Candystripe Inc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,26/10/2011,1110-01076,1151.84,R,Cantley Grange
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Action (South),Precepts,Office Consumables,210,04/10/2011,1110-01077,573.68,R,Capita Business Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,06/10/2011,1110-01078,3250.00,R,Capita Symonds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,07/10/2011,1110-01079,1143.92,R,Capri Calvert Electrics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,14/10/2011,1110-01080,416.80,R,Capri Calvert Electrics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,26/10/2011,1110-01081,1451.06,R,Capri Calvert Electrics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,28/10/2011,1110-01082,2114.80,R,Capri Calvert Electrics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,Other Hired And Contracted Services,265,07/10/2011,1110-01083,82228.07,R,Cardinal Heenan High School Pfi
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Income,Income From Service Users,942,07/10/2011,1110-01084,-9774.45,R,Cardinal Heenan High School Pfi
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,Other Hired And Contracted Services,265,14/10/2011,1110-01085,868.11,R,Cardinal Heenan School Services Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Non-Recurring Grants,227,04/10/2011,1110-01086,8250.00,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,07/10/2011,1110-01087,3361.70,C,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,07/10/2011,1110-01088,5266.72,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,07/10/2011,1110-01089,10726.09,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,07/10/2011,1110-01090,7000.00,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Property And Maintenance,Premises,General Maintenance,104,14/10/2011,1110-01091,1022.26,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Property And Maintenance,Premises,General Maintenance,104,14/10/2011,1110-01092,1043.99,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Property,Premises,General Maintenance,104,21/10/2011,1110-01093,518.11,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Property,Premises,General Maintenance,104,25/10/2011,1110-01094,5995.14,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Technical Services,Premises,Repairs & Adapts - Buildings,191,31/10/2011,1110-01095,639.55,R,Care & Repair (Leeds) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,03/10/2011,1110-01096,937.17,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,13/10/2011,1110-01097,9014.86,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,13/10/2011,1110-01098,968.40,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,14/10/2011,1110-01099,980.00,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,26/10/2011,1110-01100,516.96,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,28/10/2011,1110-01101,481.68,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,28/10/2011,1110-01102,478.89,R,Care 24-7 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Corporate Directorate,Supplies and Services,Professional Advisors,259,11/10/2011,1110-01103,1034.77,R,Care First
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Support Services,Professional Personnel Support,424,11/10/2011,1110-01104,685.13,R,Care First
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Bought In Professional Services,277,14/10/2011,1110-01105,4404.40,R,Care First
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,03/10/2011,1110-01106,5553.24,R,Care Network Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,14/10/2011,1110-01107,5553.24,R,Care Network Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,26/10/2011,1110-01108,5553.24,R,Care Network Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,27/10/2011,1110-01109,6455.40,R,Care Network Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,27/10/2011,1110-01110,6455.40,R,Care Network Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,27/10/2011,1110-01111,9222.00,R,Care Network Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Sheltered Accommodation,569,26/10/2011,1110-01112,15532.88,R,Care Tech Community Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,26/10/2011,1110-01113,2715.72,R,Care Tech Community Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,03/10/2011,1110-01114,1996.45,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01115,1996.45,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01116,2308.56,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01117,3542.88,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01118,7187.22,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01119,8429.04,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01120,10728.17,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01121,11423.50,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01122,11423.50,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01123,11576.02,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01124,11576.02,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05/10/2011,1110-01125,11842.31,R,Care Today
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,25/10/2011,1110-01126,798.58,R,Care Today
