Supplier Name,Category Family,Invoice GL Date,Spend
RTS Solutions (UK) Ltd,Information Technology,2018-07-13,29375.00
RTS Solutions (UK) Ltd,Information Technology,2018-07-26,31175.00
Rail Delivery Group Ltd,Regulatory Charges,2018-07-24,994594.00
Rail Delivery Group Ltd,Regulatory Charges,2018-07-23,994594.00
Rail Op OHL Ltd,Infrastructure Support Services,2018-07-10,141996.20
Rail Op OHL Ltd,Infrastructure Support Services,2018-07-18,274958.74
Rail Op OHL Ltd,Infrastructure Support Services,2018-07-19,136109.24
Rail Safety & Standards Board,Information Technology,2018-07-27,57721.40
Rail Staff Travel,HR and Training,2018-07-03,467292.69
Railcare Sweden Ltd,On Track Machines,2018-07-22,37088.97
Railcare Sweden Ltd,On Track Machines,2018-07-22,29383.87
Railcare Sweden Ltd,On Track Machines,2018-07-02,44693.23
Railcare Sweden Ltd,On Track Machines,2018-07-22,27882.88
Railcare Sweden Ltd,On Track Machines,2018-07-30,27882.88
Railcare Sweden Ltd,On Track Machines,2018-07-31,27882.88
Railscape Ltd,Infrastructure Support Services,2018-07-02,148590.00
Railscape Ltd,Infrastructure Support Services,2018-07-18,49704.00
Railscape Ltd,Buildings,2018-07-03,76005.70
Railscape Ltd,Buildings,2018-07-16,130807.31
Railscape Ltd,Facilities - Soft Services,2018-07-19,44436.16
Railscape Ltd,Facilities - Soft Services,2018-07-19,56611.35
Railscape Ltd,Facilities - Soft Services,2018-07-19,58198.38
Railscape Ltd,Infrastructure Support Services,2018-07-03,34550.51
Railway Drainage Ltd,Infrastructure Support Services,2018-07-26,31489.96
Railway Drainage Ltd,Infrastructure Support Services,2018-07-27,28463.30
Railway Drainage Ltd,Infrastructure Support Services,2018-07-31,31241.41
Railway Electrical Services Ltd,Electrification and Fixed Plant,2018-07-05,206457.54
Railway Electrical Services Ltd,Electrification and Fixed Plant,2018-07-17,152690.59
Readypower Engineering Ltd,On Track Plant,2018-07-13,34020.00
RedRay Ltd,Professional Services Direct,2018-07-20,25885.00
RedRay Ltd,Professional Services Direct,2018-07-24,42000.00
RedRay Ltd,Professional Services Direct,2018-07-20,43188.00
RedRay Ltd,Professional Services Direct,2018-07-20,38225.00
Renown Consultants t/as Renown Railway Services,General Civils,2018-07-12,32256.00
Resonate Group Ltd,Signalling,2018-07-02,67293.00
Resonate Group Ltd,Signalling,2018-07-30,25000.00
Resonate Group Ltd,Professional Services Direct,2018-07-04,60455.85
Resonate Group Ltd,Professional Services Direct,2018-07-31,97474.15
Resonate Group Ltd,Professional Services Direct,2018-07-06,29800.00
Resonate Group Ltd,Professional Services Direct,2018-07-04,42852.60
Resonate Group Ltd,Signalling,2018-07-18,110856.58
Resonate Group Ltd,Signalling,2018-07-06,537625.00
Resonate Group Ltd,Information Technology,2018-07-06,74160.00
Resonate Group Ltd,Signalling,2018-07-18,154068.13
Rexel UK Ltd,Facilities - Hard Services,2018-07-12,26934.65
Ricardo Rail Ltd,Professional Services Direct,2018-07-14,49812.89
Ricardo Rail Ltd,Professional Services Direct,2018-07-13,34862.24
Ricardo Rail Ltd,Professional Services Direct,2018-07-24,129181.94
Ricardo Rail Ltd,Professional Services Direct,2018-07-02,27478.08
Ricardo Rail Ltd,Professional Services Direct,2018-07-05,27143.33
Ricardo Rail Ltd,Professional Services Direct,2018-07-23,76202.90
S & T Cover Ltd,Signalling,2018-07-19,33855.40
S & T Cover Ltd,Signalling,2018-07-16,45165.55
S & T Cover Ltd,Signalling,2018-07-23,113668.97
S & T Cover Ltd,Signalling,2018-07-19,65660.00
S & T Cover Ltd,Signalling,2018-07-16,63692.77
S & T Cover Ltd,Signalling,2018-07-03,139366.81
S & T Cover Ltd,Signalling,2018-07-03,48521.11
S & T Cover Ltd,Signalling,2018-07-16,81308.75
S & T Cover Ltd,Signalling,2018-07-31,89535.25
S & T Cover Ltd,Signalling,2018-07-16,89430.75
S E Davis & Son Ltd,Plant and Tools,2018-07-22,35502.50
S E Davis & Son Ltd,Logistics,2018-07-22,38039.65
SHB Hire Ltd,Road Fleet,2018-07-17,902347.12
SNC-Lavalin Rail & Transit Ltd,Professional Services Direct,2018-07-22,25878.00
SPL Powerlines UK Ltd,Electrification and Fixed Plant,2018-07-10,162637.89
SPL Powerlines UK Ltd,Infrastructure Support Services,2018-07-03,35457.12
SPL Powerlines UK Ltd,Electrification and Fixed Plant,2018-07-26,37391.40
SPP Pumps Ltd,Electrification and Fixed Plant,2018-07-03,79919.99
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-10,32474.96
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-27,32474.96
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-10,110248.00
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-14,82686.00
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-24,41343.00
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-03,94227.00
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-03,29922.00
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-23,28725.12
SPX International Ltd t/a SPX Rail Systems,Signalling,2018-07-10,25405.08
SRS Sjolanders AB,On Track Plant,2018-07-10,159417.00
SRS Sjolanders AB,On Track Plant,2018-07-10,159417.00
SRS Sjolanders AB,On Track Plant,2018-07-10,159417.00
SSE Contracting Ltd,Buildings,2018-07-12,38977.77
SSE Contracting Ltd,Buildings,2018-07-27,82404.21
SSE Contracting Ltd,Buildings,2018-07-27,57000.82
SSE Contracting Ltd,Electrification and Fixed Plant,2018-07-22,255682.49
SSE Contracting Ltd,Buildings,2018-07-16,64250.98
SSE Contracting Ltd,Buildings,2018-07-23,48999.42
SSE Contracting Ltd,Buildings,2018-07-28,53207.10
STM Group (UK) Ltd,Facilities & Utilities,2018-07-31,59113.05
STM Group (UK) Ltd,Facilities & Utilities,2018-07-05,53272.84
SW Global Resourcing Limited,Infrastructure Support Services,2018-07-17,166726.93
SW Global Resourcing Limited,Infrastructure Support Services,2018-07-17,99789.55
Schindler Ltd,Buildings,2018-07-31,29048.04
Schindler Ltd,Buildings,2018-07-30,47104.20
Schindler Ltd,Buildings,2018-07-31,29464.93
Schindler Ltd,Buildings,2018-07-30,41862.48
Schindler Ltd,Buildings,2018-07-31,27138.70
Schofield Lothian Ltd,Professional Services Direct,2018-07-30,50117.70
Schofield Lothian Ltd,Professional Services Direct,2018-07-25,35837.50
Schweerbau GMBH & Co KG,On Track Machines,2018-07-24,475233.32
Schwihag AG,Sleepers and Bearers,2018-07-20,26940.00
Schwihag AG,Sleepers and Bearers,2018-07-20,38729.00
Schwihag AG,Sleepers and Bearers,2018-07-20,34920.00
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-07-12,189005.08
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-07-12,128139.03
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-07-24,73546.42
Scottish Water Business Stream Ltd t/a Business Stream,Utilities,2018-07-24,45391.00
Serco Ltd,Intelligent Infrastructure,2018-07-19,28817.75
Serco Ltd,Logistics,2018-07-06,172982.35
ServPro PLC Ltd,Rail Fleet,2018-07-05,184003.68
Shared Services Manual Payments,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,27300.00
Shared Services Manual Payments,Regulatory Charges,2018-07-11,28000.00
Shared Services Manual Payments,Regulatory Charges,2018-07-12,77916.67
Shared Services Manual Payments,Regulatory Charges,2018-07-03,33017.80
Show & Event Security Ltd,Facilities & Utilities,2018-07-23,46401.84
Show & Event Security Ltd,Facilities & Utilities,2018-07-23,26679.16
Show & Events Security Ltd t/a The SES Group,Facilities & Utilities,2018-07-30,50186.25
Siemens PLC,Electrification and Fixed Plant,2018-07-24,100477.98
Siemens PLC,Information Technology,2018-07-23,56327.47
Siemens PLC,Electrification and Fixed Plant,2018-07-19,112895.04
Siemens PLC,Electrification and Fixed Plant,2018-07-08,51343.85
Siemens PLC,Electrification and Fixed Plant,2018-07-16,38032.88
Siemens PLC,Electrification and Fixed Plant,2018-07-24,26282.92
Siemens PLC,Electrification and Fixed Plant,2018-07-09,61780.40
Siemens PLC,Electrification and Fixed Plant,2018-07-09,763896.31
Siemens PLC,Electrification and Fixed Plant,2018-07-17,52717.02
Siemens PLC,Electrification and Fixed Plant,2018-07-10,366179.04
Siemens PLC,Electrification and Fixed Plant,2018-07-19,352410.08
Siemens PLC,Electrification and Fixed Plant,2018-07-05,172765.40
Siemens PLC,Electrification and Fixed Plant,2018-07-30,260552.38
Siemens PLC,Electrification and Fixed Plant,2018-07-12,290709.02
Siemens PLC,Electrification and Fixed Plant,2018-07-20,33368.71
Siemens PLC,Electrification and Fixed Plant,2018-07-09,633946.43
Siemens PLC,Electrification and Fixed Plant,2018-07-10,45198.52
Siemens PLC,Electrification and Fixed Plant,2018-07-23,51829.75
Siemens PLC,Electrification and Fixed Plant,2018-07-09,171157.06
Siemens PLC,Electrification and Fixed Plant,2018-07-10,29138.26
Siemens PLC,Electrification and Fixed Plant,2018-07-11,29138.26
Siemens PLC,Electrification and Fixed Plant,2018-07-16,355671.60
Siemens PLC,Electrification and Fixed Plant,2018-07-23,308878.58
Siemens PLC,Electrification and Fixed Plant,2018-07-11,140405.83
Siemens PLC,Electrification and Fixed Plant,2018-07-13,40451.99
Siemens PLC,Electrification and Fixed Plant,2018-07-09,46802.06
Siemens Rail Automation Ltd,Signalling,2018-07-10,77041.26
Siemens Rail Automation Ltd,Signalling,2018-07-13,471304.85
Siemens Rail Automation Ltd,Signalling,2018-07-12,518378.04
Siemens Rail Automation Ltd,Signalling,2018-07-01,1630428.71
Siemens Rail Automation Ltd,Signalling,2018-07-10,1549528.75
Siemens Rail Automation Ltd,Signalling,2018-07-17,1460713.01
Siemens Rail Automation Ltd,Signalling,2018-07-12,252820.68
Siemens Rail Automation Ltd,Signalling,2018-07-05,473913.14
Siemens Rail Automation Ltd,Signalling,2018-07-16,70977.76
Siemens Rail Automation Ltd,Signalling,2018-07-02,190841.38
Siemens Rail Automation Ltd,Signalling,2018-07-05,1322913.79
Siemens Rail Automation Ltd,Signalling,2018-07-17,611408.47
Siemens Rail Automation Ltd,Signalling,2018-07-13,938600.57
Siemens Rail Automation Ltd,Signalling,2018-07-17,865787.00
Siemens Rail Automation Ltd,Electrification and Fixed Plant,2018-07-04,111871.32
Siemens Rail Automation Ltd,Signalling,2018-07-17,982554.85
Siemens Rail Automation Ltd,Signalling,2018-07-11,204395.57
Siemens Rail Automation Ltd,Professional Services Direct,2018-07-22,208214.55
Siemens Rail Automation Ltd,Electrification and Fixed Plant,2018-07-23,88965.00
Siemens Rail Automation Ltd,Signalling,2018-07-13,50154.05
Siemens Rail Automation Ltd,Signalling,2018-07-13,130148.98
Siemens Rail Automation Ltd,Signalling,2018-07-09,1934240.21
Siemens Rail Automation Ltd,Signalling,2018-07-05,769051.30
Siemens Rail Automation Ltd,Signalling,2018-07-12,1525040.44
Siemens Rail Automation Ltd,Signalling,2018-07-30,290241.98
Siemens Rail Automation Ltd,Professional Services Direct,2018-07-11,48214.47
Siemens Rail Automation Ltd,Signalling,2018-07-13,115735.52
Siemens Rail Automation Ltd,Signalling,2018-07-16,73452.03
Siemens Rail Automation Ltd,Signalling,2018-07-11,103650.27
Siemens Rail Automation Ltd,Professional Services Direct,2018-07-06,1800000.00
Siemens Rail Automation Ltd,Professional Services Direct,2018-07-31,1620000.01
Siemens Rail Automation Ltd,Signalling,2018-07-11,122825.13
Siemens Rail Automation Ltd,Professional Services Direct,2018-07-11,751527.30
Siemens Rail Automation Ltd,Signalling,2018-07-10,56609.07
Siemens Rail Automation Ltd,Signalling,2018-07-11,2774688.39
Siemens Rail Automation Ltd,Signalling,2018-07-18,3544211.86
Siemens Rail Automation Ltd,Signalling,2018-07-11,160568.00
Siemens Rail Automation Ltd,Signalling,2018-07-03,463108.39
Siemens Rail Automation Ltd,Signalling,2018-07-05,451109.40
Siemens Rail Automation Ltd,Signalling,2018-07-09,132467.09
Siemens Rail Automation Ltd,Signalling,2018-07-26,1074357.05
Sinclair Knight Merz Europe Ltd,General Civils,2018-07-05,25734.76
Skanska Construction UK Ltd,General Civils,2018-07-06,2692953.61
Skanska Construction UK Ltd,General Civils,2018-07-02,37479.00
Skanska Construction UK Ltd,General Civils,2018-07-12,1713268.85
Skanska Construction UK Ltd,Telecoms,2018-07-11,3235243.22
Skanska Construction UK Ltd,General Civils,2018-07-10,54159.79
Skanska Construction UK Ltd,General Civils,2018-07-10,294714.24
Skanska Construction UK Ltd,General Civils,2018-07-10,192281.50
Skanska Construction UK Ltd,Telecoms,2018-07-10,424683.27
Skills2Learn Ltd,Information Technology,2018-07-11,49980.00
SmartWater Technology Ltd,Security Solutions,2018-07-31,58375.70
Sonic Rail Services Ltd,Electrification and Fixed Plant,2018-07-04,114234.70
Specialist Computer Centres plc,Information Technology,2018-07-28,177847.30
Spence Refit Ltd,Buildings,2018-07-26,821246.00
Spence Refit Ltd,Buildings,2018-07-18,113341.90
Spence Refit Ltd,Buildings,2018-07-10,144798.53
Spence Refit Ltd,Buildings,2018-07-10,38121.60
Spence Refit Ltd,Buildings,2018-07-23,26646.36
Spence Refit Ltd,Buildings,2018-07-18,65335.00
Spence Refit Ltd,Buildings,2018-07-18,41540.81
Spence Refit Ltd,Buildings,2018-07-18,69020.60
Spence Refit Ltd,Buildings,2018-07-18,26891.10
Sperry Rail International Ltd,Intelligent Infrastructure,2018-07-10,592590.42
Sperry Rail International Ltd,Plant and Tools,2018-07-04,45128.00
Sperry Rail International Ltd,Plant and Tools,2018-07-04,42248.00
Stamina Handling Ltd,Facilities - Hard Services,2018-07-10,81456.98
Stannah Lift Services Ltd,Buildings,2018-07-02,33202.15
Stannah Lift Services Ltd,Buildings,2018-07-17,121908.00
Stannah Lift Services Ltd,Buildings,2018-07-02,40000.00
Starc Ltd,Professional Services Direct,2018-07-23,119037.73
Starc Ltd,Professional Services Direct,2018-07-25,105098.15
Steer Davies & Gleave Ltd t/a Steer,Professional Services Direct,2018-07-30,39883.75
Stobart Rail Ltd,Infrastructure Support Services,2018-07-13,38080.29
Stobart Rail Ltd,Infrastructure Support Services,2018-07-31,96044.29
Stobart Rail Ltd,Track,2018-07-24,68292.06
Stobart Rail Ltd,Track,2018-07-03,60404.83
Stobart Rail Ltd,Track,2018-07-24,97883.40
Story Contracting Ltd,General Civils,2018-07-31,49876.27
Story Contracting Ltd,Buildings,2018-07-24,34693.22
Story Contracting Ltd,General Civils,2018-07-05,44518.15
Story Contracting Ltd,Buildings,2018-07-31,239612.00
Story Contracting Ltd,Buildings,2018-07-31,137330.00
Story Contracting Ltd,General Civils,2018-07-30,162645.02
Story Contracting Ltd,Buildings,2018-07-17,927877.91
Story Contracting Ltd,Buildings,2018-07-24,31156.88
Story Contracting Ltd,Buildings,2018-07-09,87495.58
Story Contracting Ltd,Track,2018-07-19,151005.77
Story Contracting Ltd,Buildings,2018-07-02,245119.92
Story Contracting Ltd,Buildings,2018-07-31,332854.09
Story Contracting Ltd,Buildings,2018-07-09,321390.94
Story Contracting Ltd,Buildings,2018-07-10,160319.19
Story Contracting Ltd,Buildings,2018-07-05,30888.00
Story Contracting Ltd,Buildings,2018-07-05,68173.55
Story Contracting Ltd,Buildings,2018-07-05,227664.03
Story Contracting Ltd,Buildings,2018-07-31,284668.30
Story Contracting Ltd,Buildings,2018-07-13,37897.10
Story Contracting Ltd,General Civils,2018-07-31,143905.42
Story Contracting Ltd,General Civils,2018-07-05,61832.47
Story Contracting Ltd,General Civils,2018-07-31,113007.96
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-07-04,108527.72
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-07-06,25994.57
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-07-12,29525.72
Structural Fabrications Ltd,Buildings,2018-07-23,25351.19
Swallow Site Services Ltd,Buildings,2018-07-28,65000.00
Swallow Site Services Ltd,Buildings,2018-07-09,26621.68
Synergy Rail Ltd,Professional Services Direct,2018-07-31,37305.00
Systems Engineering & Assessment Ltd,Information Technology,2018-07-16,150000.00
TES2000 LTD,Infrastructure Support Services,2018-07-12,29080.97
TES2000 LTD,Infrastructure Support Services,2018-07-24,341754.25
TES2000 LTD,Contingent Labour,2018-07-09,32207.52
TES2000 LTD,Contingent Labour,2018-07-18,39627.88
TES2000 LTD,Infrastructure Support Services,2018-07-28,261588.08
TES2000 LTD,Infrastructure Support Services,2018-07-04,499422.86
TES2000 LTD,Infrastructure Support Services,2018-07-05,124167.08
TES2000 LTD,Infrastructure Support Services,2018-07-04,157183.35
TES2000 LTD,Infrastructure Support Services,2018-07-04,130417.94
TES2000 LTD,Infrastructure Support Services,2018-07-14,129266.41
TEW Engineering Ltd,Signalling,2018-07-27,33327.25
THJV - A Halcrow Tata Steel Joint Venture,Professional Services Direct,2018-07-27,286006.28
THJV - A Halcrow Tata Steel Joint Venture,Professional Services Direct,2018-07-28,33318.94
THJV - A Halcrow Tata Steel Joint Venture,Professional Services Direct,2018-07-27,175500.34
TRAC Engineering Ltd,Infrastructure Support Services,2018-07-05,27472.90
TSP Projects Ltd,Professional Services Direct,2018-07-31,33426.64
TSP Projects Ltd,Professional Services Direct,2018-07-23,33426.65
TWI Limited,Professional Services Direct,2018-07-13,31800.00
TXM Plant Ltd,On Track Plant,2018-07-10,32808.06
TXM Plant Ltd,On Track Plant,2018-07-19,32564.56
Tarmac Trading Ltd,Ballast,2018-07-11,32059.50
Tarmac Trading Ltd,Ballast,2018-07-12,64516.50
Tarmac Trading Ltd,Ballast,2018-07-12,26151.00
Tarmac Trading Ltd,Ballast,2018-07-24,30201.00
Tatra Plastics Manufacturing Ltd,Railway Spares,2018-07-04,28665.00
Taziker Industrial Ltd,General Civils,2018-07-10,52140.00
Taziker Industrial Ltd,General Civils,2018-07-24,186253.79
Taziker Industrial Ltd,General Civils,2018-07-27,68757.05
Taziker Industrial Ltd,General Civils,2018-07-24,108187.20
Taziker Industrial Ltd,General Civils,2018-07-23,140579.76
Taziker Industrial Ltd,General Civils,2018-07-27,30870.95
Taziker Industrial Ltd,General Civils,2018-07-03,84686.50
Taziker Industrial Ltd,General Civils,2018-07-24,141121.67
Technical Programme Delivery Ltd,Professional Services Direct,2018-07-14,30377.85
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-09,40152.00
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-02,37649.95
Telefonica O2 UK Ltd,Telecoms,2018-07-09,27420.14
Telefonica O2 UK Ltd,Telecoms,2018-07-09,36820.00
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-02,150951.95
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-02,43400.00
Telefonica O2 UK Ltd,Telecoms,2018-07-28,208688.40
Telefonica O2 UK Ltd,Telecoms,2018-07-09,95133.66
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-02,34788.00
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-09,29997.79
Telefonica O2 UK Ltd,Professional Services Direct,2018-07-02,37195.75
Telefonica O2 UK Ltd,Telecoms,2018-07-02,34133.40
Telefonica O2 UK Ltd,Telecoms,2018-07-02,27527.85
Telefonica O2 UK Ltd,Telecoms,2018-07-02,38238.56
Telefonica O2 UK Ltd,Telecoms,2018-07-02,29478.60
Telefonica O2 UK Ltd,Telecoms,2018-07-09,524490.97
Telefonica O2 UK Ltd,Information Technology,2018-07-02,309011.91
Telefonica O2 UK Ltd,Information Technology,2018-07-09,178127.78
Telefonica O2 UK Ltd,Telecoms,2018-07-02,28898.27
Telefonica O2 UK Ltd,Telecoms,2018-07-10,31813.76
Telefonica O2 UK Ltd,Telecoms,2018-07-10,44750.00
Telent Technology Services Limited,Telecoms,2018-07-04,94593.06
Telent Technology Services Limited,Telecoms,2018-07-04,33656.01
Telent Technology Services Limited,Telecoms,2018-07-25,165169.40
Telent Technology Services Limited,Telecoms,2018-07-10,40655.48
Telent Technology Services Limited,Telecoms,2018-07-24,58389.57
Telent Technology Services Limited,Telecoms,2018-07-10,36208.02
Telent Technology Services Limited,Telecoms,2018-07-24,52035.41
Telent Technology Services Limited,Telecoms,2018-07-17,81780.73
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-13,127092.14
Telent Technology Services Limited,Telecoms,2018-07-16,26384.62
Telent Technology Services Limited,Telecoms,2018-07-16,57624.88
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-09,68988.58
Telent Technology Services Limited,Telecoms,2018-07-10,182302.78
Telent Technology Services Limited,Telecoms,2018-07-30,38589.57
Telent Technology Services Limited,Telecoms,2018-07-09,44856.28
Telent Technology Services Limited,Telecoms,2018-07-27,30140.60
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-04,370290.66
Telent Technology Services Limited,Telecoms,2018-07-10,85057.42
Telent Technology Services Limited,Telecoms,2018-07-24,151805.20
Telent Technology Services Limited,Telecoms,2018-07-06,60379.44
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-16,68336.04
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-07,220919.08
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-28,243953.00
Telent Technology Services Limited,Electrification and Fixed Plant,2018-07-28,220919.08
Telonic Instruments Ltd,Telecoms,2018-07-22,26951.00
Thales Ground Transportation Systems UK Ltd,Signalling,2018-07-05,33888.48
Thales Ground Transportation Systems UK Ltd,Telecoms,2018-07-08,178672.78
Thales Ground Transportation Systems UK Ltd,Professional Services Direct,2018-07-03,94763.55
Thales Ground Transportation Systems UK Ltd,Signalling,2018-07-10,34771.00
Thames Water Utilities Ltd,Buildings,2018-07-05,27194.61
The Chiltern Railway Company Ltd,Regulatory Charges,2018-07-27,151971.30
The Coal Authority,Professional Services Direct,2018-07-20,104813.50
The Land Sheriffs,Facilities & Utilities,2018-07-26,118239.56
The Nichols Group Ltd,Regulatory Charges,2018-07-12,45761.25
The Post Office,Road Fleet,2018-07-03,78000.00
The Railway Heritage Trust,Regulatory Charges,2018-07-03,153846.15
The Railway Heritage Trust,Regulatory Charges,2018-07-28,153846.15
The Ultimate Solution Partnership Limited,Professional Services Direct,2018-07-22,26500.00
The Wildlife Trust Services Ltd,Professional Services Direct,2018-07-28,51820.80
Three Shires Ltd,Infrastructure Support Services,2018-07-24,91784.74
Time DMG Steelworkers Ltd,Buildings,2018-07-05,68733.28
TopQuadrant Inc.,Information Technology,2018-07-24,37987.00
Torrent Trackside Ltd,Plant and Tools,2018-07-27,28379.96
Torrent Trackside Ltd,Plant and Tools,2018-07-02,128193.44
Torrent Trackside Ltd,Plant and Tools,2018-07-03,34187.77
Torrent Trackside Ltd,Plant and Tools,2018-07-05,69306.49
Torrent Trackside Ltd,Plant and Tools,2018-07-10,93955.15
Torrent Trackside Ltd,Plant and Tools,2018-07-11,32490.52
Torrent Trackside Ltd,Plant and Tools,2018-07-12,41091.00
Torrent Trackside Ltd,Plant and Tools,2018-07-27,284138.58
Torrent Trackside Ltd,Plant and Tools,2018-07-31,89596.50
Torrent Trackside Ltd,Plant and Tools,2018-07-16,336112.33
Torrent Trackside Ltd,Plant and Tools,2018-07-31,52623.50
Torrent Trackside Ltd,Plant and Tools,2018-07-06,49783.80
Torrent Trackside Ltd,Plant and Tools,2018-07-06,29617.50
Towers Watson Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-31,36500.00
Trackwork Ltd,,2018-07-19,25527.50
Trackwork Ltd,Sleepers and Bearers,2018-07-06,31649.00
Trackwork Ltd,Railway Spares,2018-07-04,37417.44
Trackwork Ltd,Switches and Crossings,2018-07-22,50177.42
Trackwork Ltd,Switches and Crossings,2018-07-22,41096.08
Trackwork Ltd,Switches and Crossings,2018-07-19,29635.19
Trackwork Ltd,,2018-07-06,26097.12
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-20,34158.88
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-12,52430.40
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-24,37793.58
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-30,34043.35
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-03,53304.16
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-30,25517.17
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-11,44217.60
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-25,34294.40
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-30,32579.68
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-11,25720.80
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-20,29150.24
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-20,27435.52
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-25,29150.24
Trackwork Moll Ltd,Sleepers and Bearers,2018-07-30,36009.12
Tracsis Traffic Data Ltd,Professional Services Direct,2018-07-05,50785.00
Transport Systems Catapult Services Ltd,Professional Services Direct,2018-07-13,96054.00
Travis Perkins Trading Co Ltd,Buildings,2018-07-13,61197.38
Trenitalia c2c Ltd t/a c2c,Regulatory Charges,2018-07-28,69893.60
Trough-Tec Systems Ltd,Sleepers and Bearers,2018-07-14,35290.00
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-28,175535.00
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-28,128249.70
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-28,156020.00
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-26,132597.24
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-28,90061.16
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-04,29320.74
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-09,101877.87
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-04,52357.19
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-04,53591.28
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-04,82170.09
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-30,38324.47
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-07-04,34057.21
Turner & Townsend Project Management Ltd,Professional Services Direct,2018-07-04,51531.25
Tyco Fire & Integrated Solutions (UK) Ltd,Buildings,2018-07-07,28196.77
UK Power Networks (Operations) Ltd,Electrification and Fixed Plant,2018-07-24,100000.00
UK Power Networks (Operations) Ltd,Electrification and Fixed Plant,2018-07-23,230683.75
UK Power Networks (Operations) Ltd,Electrification and Fixed Plant,2018-07-22,97712.51
UK Power Networks Services (Commercial) Ltd,Electrification and Fixed Plant,2018-07-27,29330.16
UK Power Networks Services (Commercial) Ltd,Electrification and Fixed Plant,2018-07-23,43727.75
UK Power Reserve Ltd,Utilities,2018-07-17,94381.14
UK Waste Solutions Ltd,Facilities - Soft Services,2018-07-04,25390.14
UK Waste Solutions Ltd,Facilities - Soft Services,2018-07-22,70717.36
UK Waste Solutions Ltd,Facilities - Soft Services,2018-07-28,32182.21
UK Waste Solutions Ltd,Facilities - Soft Services,2018-07-23,27376.09
UKDN Waterflow (LG) Ltd,Infrastructure Support Services,2018-07-02,49542.58
UKDN Waterflow (LG) Ltd,Infrastructure Support Services,2018-07-18,28640.94
UKDN Waterflow (LG) Ltd,Infrastructure Support Services,2018-07-31,255061.01
UKPNS GWML ABB JV,Electrification and Fixed Plant,2018-07-06,2632772.64
Unipart Rail Ltd,Plant and Tools,2018-07-22,187047.50
Unipart Rail Ltd,Plant and Tools,2018-07-09,45362.24
Unipart Rail Ltd,Plant and Tools,2018-07-02,29520.00
Unipart Rail Ltd,Electrification and Fixed Plant,2018-07-22,32101.65
Unipart Rail Ltd,Signalling,2018-07-26,30912.31
Unipart Rail Ltd,Signalling,2018-07-27,45347.10
Unipart Rail Ltd,Signalling,2018-07-26,30231.40
