Supplier Name,Category Family,Invoice GL Date,Spend
Siemens PLC,Electrification and Fixed Plant,2018-03-26,474947.35
Siemens PLC,Electrification and Fixed Plant,2018-03-15,180417.29
Siemens PLC,Electrification and Fixed Plant,2018-03-21,134979.00
Siemens PLC,Telecoms,2018-03-14,164744.15
Siemens PLC,Electrification and Fixed Plant,2018-03-19,34016.55
Siemens PLC,Electrification and Fixed Plant,2018-03-13,118903.57
Siemens PLC,Electrification and Fixed Plant,2018-03-22,25610.00
Siemens Rail Automation Ltd,Signalling,2018-03-23,34351.61
Siemens Rail Automation Ltd,Signalling,2018-03-01,2962311.14
Siemens Rail Automation Ltd,Signalling,2018-03-23,1614652.34
Siemens Rail Automation Ltd,Signalling,2018-03-23,57005.95
Siemens Rail Automation Ltd,Signalling,2018-03-23,3033286.24
Siemens Rail Automation Ltd,Signalling,2018-03-22,72856.53
Siemens Rail Automation Ltd,Signalling,2018-03-22,381863.58
Siemens Rail Automation Ltd,Signalling,2018-03-20,1143040.70
Siemens Rail Automation Ltd,Signalling,2018-03-05,391454.08
Siemens Rail Automation Ltd,Signalling,2018-03-27,506786.61
Siemens Rail Automation Ltd,Signalling,2018-03-05,53370.02
Siemens Rail Automation Ltd,Signalling,2018-03-23,585507.23
Siemens Rail Automation Ltd,Signalling,2018-03-15,1701518.23
Siemens Rail Automation Ltd,Signalling,2018-03-01,2296300.86
Siemens Rail Automation Ltd,Signalling,2018-03-22,2054515.53
Siemens Rail Automation Ltd,Signalling,2018-03-20,1021465.07
Siemens Rail Automation Ltd,Signalling,2018-03-23,2547210.00
Siemens Rail Automation Ltd,Electrification and Fixed Plant,2018-03-28,108804.19
Siemens Rail Automation Ltd,Signalling,2018-03-22,1909333.25
Siemens Rail Automation Ltd,Signalling,2018-03-14,1091450.50
Siemens Rail Automation Ltd,Signalling,2018-03-13,155483.24
Siemens Rail Automation Ltd,Signalling,2018-03-26,568220.23
Siemens Rail Automation Ltd,Signalling,2018-03-22,378067.75
Siemens Rail Automation Ltd,Signalling,2018-03-19,1098864.93
Siemens Rail Automation Ltd,Signalling,2018-03-22,634520.42
Siemens Rail Automation Ltd,Signalling,2018-03-19,1346830.13
Siemens Rail Automation Ltd,Signalling,2018-03-19,205022.94
Siemens Rail Automation Ltd,Professional Services Direct,2018-03-23,53313.59
Siemens Rail Automation Ltd,Signalling,2018-03-21,82010.84
Siemens Rail Automation Ltd,Professional Services Direct,2018-03-14,2645377.00
Siemens Rail Automation Ltd,Professional Services Direct,2018-03-23,304702.85
Siemens Rail Automation Ltd,Signalling,2018-03-20,32296.28
Siemens Rail Automation Ltd,Signalling,2018-03-20,1981930.98
Siemens Rail Automation Ltd,Signalling,2018-03-01,2247917.19
Siemens Rail Automation Ltd,Signalling,2018-03-16,2102931.93
Siemens Rail Automation Ltd,Signalling,2018-03-15,1794474.07
Siemens Rail Automation Ltd,Professional Services Direct,2018-03-22,39686.73
Siemens Rail Automation Ltd,Signalling,2018-03-20,40865.00
Siemens Rail Automation Ltd,Signalling,2018-03-12,664613.49
Siemens Rail Automation Ltd,Signalling,2018-03-29,1070961.05
Sinclair Knight Merz Europe Ltd,General Civils,2018-03-15,118603.14
Sinclair Knight Merz Europe Ltd,General Civils,2018-03-19,144821.18
Skanska BAM Northern Hub Joint Venture,Professional Services Direct,2018-03-22,341674.37
Skanska Construction UK Ltd,General Civils,2018-03-16,1511114.50
Skanska Construction UK Ltd,General Civils,2018-03-07,37839.18
Skanska Construction UK Ltd,General Civils,2018-03-19,696628.56
Skanska Construction UK Ltd,Telecoms,2018-03-20,2545915.67
Skanska Construction UK Ltd,General Civils,2018-03-20,207869.18
Skanska Construction UK Ltd,Telecoms,2018-03-20,328188.05
Skanska Construction UK Ltd,General Civils,2018-03-20,122999.00
Skanska Construction UK Ltd,Telecoms,2018-03-20,117932.16
Slough Borough Council,Land & Property Acquisitions (incl. Business Consultancy),2018-03-15,28864.56
SmartWater Technology Ltd,Security Solutions,2018-03-22,41875.70
Solihull Metropolitan Borough Council,Regulatory Charges,2018-03-15,25000.00
Specialist Computer Centres plc,Information Technology,2018-03-14,163912.09
Spence Refit Ltd,Buildings,2018-03-06,871924.00
Spence Refit Ltd,Buildings,2018-03-14,589355.00
Spence Refit Ltd,Buildings,2018-03-26,115000.00
Spence Refit Ltd,Buildings,2018-03-22,32792.61
Spence Refit Ltd,Buildings,2018-03-13,56097.16
Spence Refit Ltd,Buildings,2018-03-06,1204107.00
Spence Refit Ltd,Buildings,2018-03-14,813872.00
Spence Refit Ltd,Buildings,2018-03-22,26460.00
Spence Refit Ltd,Buildings,2018-03-06,32173.81
Spence Refit Ltd,Buildings,2018-03-20,46723.77
Sperry Rail International Ltd,Plant and Tools,2018-03-22,41458.00
Sperry Rail International Ltd,Intelligent Infrastructure,2018-03-05,54707.43
Sperry Rail International Ltd,Plant and Tools,2018-03-22,154000.00
Staffordshire County Council,Regulatory Charges,2018-03-28,49306.73
Stannah Lift Services Ltd,Buildings,2018-03-12,56000.00
Starc Ltd,Professional Services Direct,2018-03-08,29820.25
Stobart Rail Ltd,Infrastructure Support Services,2018-03-05,28584.17
Stobart Rail Ltd,Infrastructure Support Services,2018-03-12,37892.50
Stobart Rail Ltd,General Civils,2018-03-28,122468.67
Stobart Rail Ltd,On Track Plant,2018-03-01,89743.64
Story Contracting Ltd,General Civils,2018-03-05,131243.11
Story Contracting Ltd,General Civils,2018-03-05,101253.93
Story Contracting Ltd,Buildings,2018-03-07,71999.05
Story Contracting Ltd,Buildings,2018-03-07,225383.51
Story Contracting Ltd,General Civils,2018-03-05,39011.02
Story Contracting Ltd,General Civils,2018-03-15,131009.16
Story Contracting Ltd,Buildings,2018-03-08,177922.28
Story Contracting Ltd,Buildings,2018-03-08,90316.58
Story Contracting Ltd,General Civils,2018-03-08,262875.75
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-03-15,25200.00
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-03-27,26025.00
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-03-26,31122.00
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-03-14,35568.00
Stoughton Tree Care Ltd,Infrastructure Support Services,2018-03-26,30077.19
Structural Fabrications Ltd,Buildings,2018-03-19,50761.46
Switchgear & Substation Alliance Ltd,Electrification and Fixed Plant,2018-03-16,91428.70
Switchgear & Substation Alliance Ltd,Electrification and Fixed Plant,2018-03-16,255836.37
Synergy Rail Ltd,Professional Services Direct,2018-03-21,58355.47
Systra Scott Lister UK Ltd,Professional Services Direct,2018-03-12,26815.00
TES2000 LTD,Contingent Labour,2018-03-06,139664.78
TES2000 LTD,Contingent Labour,2018-03-06,357701.78
TES2000 LTD,Contingent Labour,2018-03-26,373003.69
TES2000 LTD,Contingent Labour,2018-03-06,217044.63
TES2000 LTD,Contingent Labour,2018-03-26,263554.63
TES2000 LTD,Contingent Labour,2018-03-07,643005.44
THJV - A Halcrow Tata Steel Joint Venture,Professional Services Direct,2018-03-07,418077.10
THJV - A Halcrow Tata Steel Joint Venture,Professional Services Direct,2018-03-07,188574.76
THJV - A Halcrow Tata Steel Joint Venture,Professional Services Direct,2018-03-10,157153.83
TSP Projects Ltd,Professional Services Direct,2018-03-05,49372.00
Tarmac Trading Ltd,Ballast,2018-03-22,27516.54
Tarmac Trading Ltd,Ballast,2018-03-16,33801.87
Tarmac Trading Ltd,Ballast,2018-03-22,27147.01
Tarmac Trading Ltd,Ballast,2018-03-15,33534.68
Tarmac Trading Ltd,Ballast,2018-03-15,30464.78
Taziker Industrial Ltd,Buildings,2018-03-16,47395.20
Taziker Industrial Ltd,General Civils,2018-03-16,68558.41
Taziker Industrial Ltd,General Civils,2018-03-16,29479.13
Taziker Industrial Ltd,General Civils,2018-03-20,503727.93
Taziker Industrial Ltd,General Civils,2018-03-21,25767.81
Taziker Industrial Ltd,General Civils,2018-03-21,44572.07
Taziker Industrial Ltd,General Civils,2018-03-20,27368.52
Taziker Industrial Ltd,General Civils,2018-03-20,284582.84
Taziker Industrial Ltd,General Civils,2018-03-20,93577.07
Taziker Industrial Ltd,General Civils,2018-03-27,302664.50
Taziker Industrial Ltd,General Civils,2018-03-20,43153.53
Taziker Industrial Ltd,General Civils,2018-03-22,135895.43
Taziker Industrial Ltd,General Civils,2018-03-20,29914.05
Taziker Industrial Ltd,General Civils,2018-03-20,180535.97
Technical Programme Delivery Ltd,Professional Services Direct,2018-03-12,44439.08
Telefonica O2 UK Ltd,Telecoms,2018-03-13,40832.82
Telefonica O2 UK Ltd,Telecoms,2018-03-22,216893.00
Telefonica O2 UK Ltd,Telecoms,2018-03-22,216893.00
Telefonica O2 UK Ltd,Telecoms,2018-03-22,216893.00
Telefonica O2 UK Ltd,Telecoms,2018-03-13,182962.88
Telefonica O2 UK Ltd,Telecoms,2018-03-20,544520.62
Telent Technology Services Limited,Telecoms,2018-03-14,84798.09
Telent Technology Services Limited,Telecoms,2018-03-14,83915.36
Telent Technology Services Limited,Telecoms,2018-03-21,78428.58
Telent Technology Services Limited,Electrification and Fixed Plant,2018-03-22,455279.36
Telent Technology Services Limited,Telecoms,2018-03-15,34718.56
Telent Technology Services Limited,Telecoms,2018-03-15,59118.99
Telent Technology Services Limited,Electrification and Fixed Plant,2018-03-15,46338.68
Telent Technology Services Limited,Telecoms,2018-03-15,142744.28
Telent Technology Services Limited,Telecoms,2018-03-28,32971.56
Telent Technology Services Limited,Telecoms,2018-03-01,27426.80
Telent Technology Services Limited,Telecoms,2018-03-15,77813.00
Telent Technology Services Limited,Electrification and Fixed Plant,2018-03-19,475484.67
Telent Technology Services Limited,Telecoms,2018-03-28,40933.88
Telent Technology Services Limited,Telecoms,2018-03-25,102202.29
Telent Technology Services Limited,Telecoms,2018-03-16,81458.59
Telent Technology Services Limited,Telecoms,2018-03-14,30115.30
Telent Technology Services Limited,Electrification and Fixed Plant,2018-03-20,75860.19
Telent Technology Services Limited,Telecoms,2018-03-01,145004.81
Telent Technology Services Limited,Telecoms,2018-03-14,25978.68
Terryberry Ltd t/a Terryberryreward,HR and Training,2018-03-13,29762.52
Thales Ground Transportation Systems UK Ltd,Signalling,2018-03-26,115914.50
Thales Ground Transportation Systems UK Ltd,Signalling,2018-03-19,60970.00
Thales Ground Transportation Systems UK Ltd,Telecoms,2018-03-15,53827.00
Thales Ground Transportation Systems UK Ltd,Telecoms,2018-03-01,194034.28
Thales Ground Transportation Systems UK Ltd,Telecoms,2018-03-01,94763.55
Thales Transport & Security Ltd,Telecoms,2018-03-01,29956.00
Thales Transport & Security Ltd,Telecoms,2018-03-12,25701.00
Thales Transport & Security Ltd,Signalling,2018-03-05,141139.20
Thales Transport & Security Ltd,Signalling,2018-03-05,227967.49
The Hackett Group,Land & Property Acquisitions (incl. Business Consultancy),2018-03-01,60000.00
The Hackett Group,Land & Property Acquisitions (incl. Business Consultancy),2018-03-01,60000.00
The Land Sheriffs,Security Solutions,2018-03-22,112989.60
The Nichols Group Ltd,Regulatory Charges,2018-03-14,44544.50
The Nichols Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-23,29900.00
The Nichols Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-23,29900.00
The Railway Heritage Trust,Regulatory Charges,2018-03-12,153846.15
The Railway Mission,Regulatory Charges,2018-03-26,70000.00
The Validium Group Ltd,HR and Training,2018-03-12,53322.50
Three Shires Ltd,Infrastructure Support Services,2018-03-12,155200.02
Tiflex Ltd,Railway Spares,2018-03-15,40604.20
Torrent Trackside Ltd,Plant and Tools,2018-03-01,34668.88
Torrent Trackside Ltd,Plant and Tools,2018-03-28,27126.89
Torrent Trackside Ltd,Plant and Tools,2018-03-01,48986.30
Torrent Trackside Ltd,Plant and Tools,2018-03-05,35011.77
Torrent Trackside Ltd,Plant and Tools,2018-03-07,36086.64
Torrent Trackside Ltd,Plant and Tools,2018-03-08,27749.37
Torrent Trackside Ltd,Plant and Tools,2018-03-09,33412.97
Torrent Trackside Ltd,Plant and Tools,2018-03-13,36824.03
Torrent Trackside Ltd,Plant and Tools,2018-03-14,30354.27
Torrent Trackside Ltd,Plant and Tools,2018-03-22,27692.99
Torrent Trackside Ltd,Plant and Tools,2018-03-23,163050.05
Torrent Trackside Ltd,Plant and Tools,2018-03-26,44896.45
Torrent Trackside Ltd,Plant and Tools,2018-03-28,28002.67
Torrent Trackside Ltd,Plant and Tools,2018-03-26,209254.82
Torrent Trackside Ltd,Plant and Tools,2018-03-27,33588.47
Trac Group Ltd,Regulatory Charges,2018-03-06,38864.50
Trackwork Ltd,,2018-03-08,30690.00
Trackwork Moll Ltd,Sleepers and Bearers,2018-03-17,28600.32
Trackwork Moll Ltd,Sleepers and Bearers,2018-03-19,51609.60
Transport for London,Regulatory Charges,2018-03-26,152326.00
Travis Perkins Trading Co Ltd,Buildings,2018-03-12,29030.22
Trough-Tec Systems Ltd,Sleepers and Bearers,2018-03-13,32547.84
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-03-21,76577.45
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-03-21,95355.62
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-03-06,103496.28
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-03-06,25179.19
Turner & Townsend Cost Management Ltd,Professional Services Direct,2018-03-21,41801.65
UK Power Networks (Operations) Ltd,Electrification and Fixed Plant,2018-03-19,265747.98
UK Power Networks (Operations) Ltd,Electrification and Fixed Plant,2018-03-23,166491.00
UK Power Networks (Operations) Ltd,Electrification and Fixed Plant,2018-03-22,33270.26
UK Power Networks Services (Commercial) Ltd,Electrification and Fixed Plant,2018-03-23,226813.58
UK Power Networks Services (Commercial) Ltd,Electrification and Fixed Plant,2018-03-23,75880.81
UK Power Reserve Ltd,Utilities,2018-03-16,126606.36
UK Waste Solutions Ltd,Facilities - Soft Services,2018-03-07,63217.80
UK Waste Solutions Ltd,Facilities - Soft Services,2018-03-07,50868.03
UKDN Waterflow (LG) Ltd,Infrastructure Support Services,2018-03-07,28139.64
UKDN Waterflow (LG) Ltd,Infrastructure Support Services,2018-03-19,83829.33
UKDN Waterflow (LG) Ltd,Infrastructure Support Services,2018-03-23,73365.79
UKPNS GWML ABB JV,Electrification and Fixed Plant,2018-03-15,27148.78
Unipart Rail Ltd,Signalling,2018-03-05,27208.26
Unipart Rail Ltd,Signalling,2018-03-20,29839.38
Unipart Rail Ltd,Electrification and Fixed Plant,2018-03-15,33150.00
Unipart Rail Ltd,Electrification and Fixed Plant,2018-03-15,39780.00
Unipart Rail Ltd,Electrification and Fixed Plant,2018-03-15,143359.80
Unipart Rail Ltd,Signalling,2018-03-15,59764.13
University of Southampton,Professional Services Direct,2018-03-29,139715.00
Utility Connections (UK) Ltd,General Civils,2018-03-27,28445.00
Utility Connections (UK) Ltd,General Civils,2018-03-27,42924.20
Utility Connections (UK) Ltd,General Civils,2018-03-15,198738.45
Utility Connections (UK) Ltd,General Civils,2018-03-27,86405.41
Utility Connections (UK) Ltd,General Civils,2018-03-27,52580.93
Utility Connections (UK) Ltd,General Civils,2018-03-28,85806.09
Utility Connections (UK) Ltd,General Civils,2018-03-23,126633.90
Utility Connections (UK) Ltd,General Civils,2018-03-23,25326.78
Utility Connections (UK) Ltd,General Civils,2018-03-28,166756.09
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-20,66291.07
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-29,38612.00
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-12,93074.20
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-12,93905.16
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-12,183969.92
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-12,186792.48
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-03-12,25775.36
Van Elle Ltd,General Civils,2018-03-21,581582.23
Van Elle Ltd,General Civils,2018-03-17,335442.83
Vital Human Resources Ltd,Contingent Labour,2018-03-14,137423.28
Vital Human Resources Ltd,Contingent Labour,2018-03-19,162707.75
Vital Human Resources Ltd,Security Solutions,2018-03-22,40424.46
Vital Human Resources Ltd,Security Solutions,2018-03-02,54232.32
Vital Human Resources Ltd,Security Solutions,2018-03-02,41140.20
Vital Human Resources Ltd,Security Solutions,2018-03-22,31325.31
Vital Human Resources Ltd,General Civils,2018-03-02,91724.05
Vital Human Resources Ltd,General Civils,2018-03-02,70201.17
Vitra Limited,Facilities - Soft Services,2018-03-14,26527.17
Vitra Limited,Facilities - Soft Services,2018-03-20,32719.52
Vitra Limited,Facilities - Soft Services,2018-03-24,41454.90
VolkerFitzpatrick Ltd,General Civils,2018-03-08,25430.60
VolkerFitzpatrick Ltd,Buildings,2018-03-25,40759.13
VolkerFitzpatrick Ltd,Buildings,2018-03-08,1093262.37
VolkerFitzpatrick Ltd,Buildings,2018-03-23,80000.00
VolkerFitzpatrick Ltd,Buildings,2018-03-16,819810.60
VolkerFitzpatrick Ltd,General Civils,2018-03-07,146092.25
VolkerFitzpatrick Ltd,General Civils,2018-03-05,75458.76
VolkerFitzpatrick Ltd,Buildings,2018-03-22,97161.86
VolkerFitzpatrick Ltd,Buildings,2018-03-19,4530201.78
VolkerFitzpatrick Ltd,Buildings,2018-03-08,117054.82
VolkerFitzpatrick Ltd,Professional Services Direct,2018-03-23,27851.67
VolkerFitzpatrick Ltd,Buildings,2018-03-23,31541.29
VolkerRail Ltd,Professional Services Direct,2018-03-05,172766.37
VolkerRail Ltd,Professional Services Direct,2018-03-22,189698.69
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-23,31756.80
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-07,7848344.06
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-21,3582765.68
VolkerRail Ltd,Track,2018-03-22,140725.33
VolkerRail Ltd,Professional Services Direct,2018-03-22,39810.04
VolkerRail Ltd,Signalling,2018-03-22,1206533.88
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-05,386183.33
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-23,534707.82
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-16,138750.24
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-01,1647694.73
VolkerRail Ltd,Electrification and Fixed Plant,2018-03-26,1105015.06
VolkerRail Ltd,On Track Machines,2018-03-06,482151.92
VolkerRail Specialist Businesses Ltd,Electrification and Fixed Plant,2018-03-19,100707.63
VolkerRail Specialist Businesses Ltd,Electrification and Fixed Plant,2018-03-19,81483.35
VolkerRail Specialist Businesses Ltd,Electrification and Fixed Plant,2018-03-21,249982.00
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-14,38543.63
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-22,27060.64
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-15,75187.84
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-14,77099.42
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-14,101062.41
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-21,126513.10
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-03-16,75187.84
WJ Project Services Ltd,Electrification and Fixed Plant,2018-03-04,30889.00
WM Reply Ltd,Information Technology,2018-03-13,46850.00
WPEngine Inc,Information Technology,2018-03-14,31973.45
WSP UK Ltd,Professional Services Direct,2018-03-04,27009.38
WSP UK Ltd,Professional Services Direct,2018-03-22,88581.22
WSP UK Ltd,Professional Services Direct,2018-03-22,67084.44
WSP UK Ltd,Professional Services Direct,2018-03-22,46006.06
WSP UK Ltd,Professional Services Direct,2018-03-21,107548.45
WSP UK Ltd,Professional Services Direct,2018-03-21,107618.43
WSP UK Ltd,General Civils,2018-03-02,126859.01
WSP UK Ltd,General Civils,2018-03-22,38363.23
WSP UK Ltd,Professional Services Direct,2018-03-22,25772.22
WSP UK Ltd,Professional Services Direct,2018-03-21,37012.90
WSP UK Ltd,Professional Services Direct,2018-03-13,159518.84
WSP UK Ltd,Professional Services Direct,2018-03-22,29045.19
WSP UK Ltd,General Civils,2018-03-21,61311.66
WSP UK Ltd,General Civils,2018-03-02,53998.14
WSP UK Ltd,Professional Services Direct,2018-03-04,31958.13
Walker Construction (UK) Ltd,Buildings,2018-03-21,128038.84
Walker Construction (UK) Ltd,Buildings,2018-03-13,168521.29
Wentworth House Rail Systems Ltd,Professional Services Direct,2018-03-01,70234.84
Wentworth House Rail Systems Ltd,Professional Services Direct,2018-03-19,56997.58
Wentworth House Rail Systems Ltd,Professional Services Direct,2018-03-19,90855.59
West Coast Trains Ltd t/a Virgin Trains,Regulatory Charges,2018-03-23,38667.48
West Coast Trains Ltd t/a Virgin Trains,Regulatory Charges,2018-03-23,60635.93
West Midlands Trains Ltd,Telecoms,2018-03-06,34434.15
Winckworth Sherwood LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-06,56010.89
Winckworth Sherwood LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-06,61986.43
Winckworth Sherwood LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-05,138662.70
Winckworth Sherwood LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-20,111822.88
Windhoff Bahn-Und Anlagentechnik GmbH,Professional Services Direct,2018-03-13,103391.12
Womble Bond Dickinson (UK) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-21,49056.40
Womble Bond Dickinson (UK) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-28,64092.20
Womble Bond Dickinson (UK) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-13,60000.00
Worldline UK IT Services,Signalling,2018-03-06,36685.00
Worldline UK IT Services,Signalling,2018-03-06,33816.00
X-Press Spares Ltd & Co KG,,2018-03-07,46445.66
XEIAD Ltd,General Civils,2018-03-13,180159.11
XEIAD Ltd,General Civils,2018-03-28,42170.00
Yeltech Ltd,Intelligent Infrastructure,2018-03-14,44145.00
Yorkshire Water Services Ltd,Utilities,2018-03-21,25387.13
Zollner UK Ltd,Signalling,2018-03-15,32010.19
voestalpine SIGNALING Siershahn GmbH,Electrification and Fixed Plant,2018-03-22,65831.42
Grand Total,,,523101349.16
