Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name(T),Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Direct Purchases,18/07/2016,JAKE ANTHONY LTD,4657172,420.85,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,20/07/2016,JOHN SMITH & SONS,4655794,260,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,18/07/2016,LEEDS CITY COLLEGE,4657309,"1,155.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Uniforms,04/07/2016,MOETTE,4656149,329,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,04/07/2016,NORTHWEST RADIO COMMUNICATIONS LTD,4656382,"1,515.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,27/07/2016,P P SNACK FOODS LTD,4656560,242.61,NIDDERDALE RECREATION
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,27/07/2016,P P SNACK FOODS LTD,4656560,-41.96,NIDDERDALE RECREATION
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,27/07/2016,P P SNACK FOODS LTD,4656560,41.96,NIDDERDALE RECREATION
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,20/07/2016,P P SNACK FOODS LTD,4655937,291.68,RIPON LEISURE CENTRE
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,13/07/2016,P P SNACK FOODS LTD,4654952,-45.94,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,13/07/2016,P P SNACK FOODS LTD,4654952,45.94,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,13/07/2016,P P SNACK FOODS LTD,4654952,361.94,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,13/07/2016,P P SNACK FOODS LTD,4655614,423.26,RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,13/07/2016,P P SNACK FOODS LTD,4655614,-7.49,RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,13/07/2016,P P SNACK FOODS LTD,4655614,7.49,RIPON SPA BATHS
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,20/07/2016,P P SNACK FOODS LTD,4655941,529.67,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,20/07/2016,P P SNACK FOODS LTD,4655941,-11.49,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,20/07/2016,P P SNACK FOODS LTD,4655941,11.49,KNARESBOROUGH SWIMMING
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Cleaning & Hygiene Services,13/07/2016,PHS GROUP PLC,4655156,513.48,Starbeck Swimming Bath
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Computer Consumables,18/07/2016,PREMIER SOFTWARE SOLUTIONS LTD,4656256,"4,904.50",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Cleaning Materials,06/07/2016,PROFESSIONAL PAPER SUPPLIES LTD,4655034,248.6,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Cleaning Materials,20/07/2016,PROFESSIONAL PAPER SUPPLIES LTD,4655773,462.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Direct Purchases,04/07/2016,RESTAURANT BAR & GRILL LTD,4656312,318.02,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,27/07/2016,RLSS UK ENTERPRISES LTD,4656860,642,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,04/07/2016,RUNNING IMP INTERNATIONAL SPORTS LTD,4656258,238.97,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,27/07/2016,STRAY FM,4657279,804,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,27/07/2016,TIG,4657036,395,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,20/07/2016,TIG,4655755,825,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,27/07/2016,TIG,4657038,"1,575.00",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,04/07/2016,UNIVAR B.V.,4655166,332.26,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,06/07/2016,VIKING DIRECT LTD,4654927,229.98,
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Hire of Accommodation,13/07/2016,WOODFIELD DENE PARK COMMUNITY CENTRE,4655242,264,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655557,245,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655558,266,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,17.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,70,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,70,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,17.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,13/07/2016,ZOGGS,4655559,17.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,13/07/2016,ZOGGS,4655024,280.89,Ripon Spa Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,06/07/2016,ZOGGS,4655025,325.52,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,13/07/2016,ZOGGS,4655560,332.5,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,27/07/2016,ZOGGS,4656439,713.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,27/07/2016,ZOGGS,4656439,-86.4,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,27/07/2016,ZOGGS,4656439,86.4,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,13/07/2016,ZOGGS,4655028,723.2,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,04/07/2016,ZOGGS,4655027,"1,011.51",
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,20/07/2016,AJ PROMOTIONS,4655963,305.84,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,27/07/2016,EMMA BALL LTD,4657117,338.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,27/07/2016,HERITAGE CARDS & SOUVENIRS LTD,4657164,331.41,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,27/07/2016,MAYFIELD BOOKS AND GIFTS,4657376,781.02,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,27/07/2016,MAYFIELD BOOKS AND GIFTS,4657376,-156.3,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,27/07/2016,MAYFIELD BOOKS AND GIFTS,4657376,156.3,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,13/07/2016,STAR EDITIONS LTD,4655161,254.69,
Harrogate Borough Council,Transport,R,HIC,Operations,Travel (Taxi Acct),27/07/2016,BLUELINE CARS LTD,4657333,192.6,
Harrogate Borough Council,Premises,R,HIC,Operations,Specialist Maintenance - HIC,18/07/2016,CHEM-DRY OF HARROGATE,4657310,250,
Harrogate Borough Council,Premises,R,HIC,Operations,External Security,27/07/2016,CHURCHILL SECURITY SOLUTIONS LTD,4657460,"10,295.04",SECURITY SERVICES
Harrogate Borough Council,Premises,R,HIC,Operations,Window Cleaning,27/07/2016,COXON BROTHERS,4656305,411.67,
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,20/07/2016,DSS SERVICES,4655324,575,
Harrogate Borough Council,Premises,R,HIC,Operations,Reactive Repairs & Maint - Bldgs,20/07/2016,DULUX DECORATOR CENTRE,4656402,502.02,
Harrogate Borough Council,Premises,R,HIC,Operations,Reactive Repairs & Maint - Bldgs,20/07/2016,E.A. GIBBS AND SON LTD,4657165,"1,830.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,13/07/2016,EVAC+CHAIR INTERNATIONAL LTD,4655672,"1,300.00",
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,13/07/2016,FISHERS (HARROGATE) LTD,4656558,50,various
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,13/07/2016,FISHERS (HARROGATE) LTD,4656558,100,various
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,13/07/2016,FISHERS (HARROGATE) LTD,4656558,150,various
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,13/07/2016,FISHERS (HARROGATE) LTD,4656558,100,various
Harrogate Borough Council,Employees,R,HIC,Operations,External Contractors - Backfill,13/07/2016,FISHERS (HARROGATE) LTD,4656558,100,various
Harrogate Borough Council,Employees,R,HIC,Operations,External Contractors - Backfill,13/07/2016,FISHERS (HARROGATE) LTD,4656558,187.5,various
Harrogate Borough Council,Employees,R,HIC,Operations,External Contractors - Backfill,13/07/2016,FISHERS (HARROGATE) LTD,4656558,150,various
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,13/07/2016,GLASDON UK LTD,4655630,"1,000.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,20/07/2016,HARROGATE THEATRE,4656025,369.91,HSO Olympic Special with Proms
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,27/07/2016,HARROGATE THEATRE,4656311,413.93,Rossett School Summer Spectacular Concert
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Business Retention Supplies&Services,04/07/2016,KONNECT EVENT SERVICES LIMITED,4656346,364.44,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Business Retention Supplies&Services,06/07/2016,KONNECT EVENT SERVICES LIMITED,4656358,868.44,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Civic Receptions,13/07/2016,KUDOS CATERING (UK) LTD,4656980,413.15,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Business Retention Supplies&Services,27/07/2016,KUDOS CATERING (UK) LTD,4657682,"5,680.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,27/07/2016,LDD GROUP LTD,4654766,318.53,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,13/07/2016,MINT STAFFING SOLUTIONS LIMITED,4656873,252.9,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,18/07/2016,MINT STAFFING SOLUTIONS LIMITED,4657188,472.08,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,25/07/2016,PRIME TIME RECRUITMENT LTD,4657603,227.57,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,20/07/2016,PRIME TIME RECRUITMENT LTD,4657204,262.58,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,04/07/2016,PRIME TIME RECRUITMENT LTD,4655807,802.36,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,11/07/2016,PRIME TIME RECRUITMENT LTD,4656391,828.58,261203cT
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,27/07/2016,PRIME TIME RECRUITMENT LTD,4657099,904.43,
Harrogate Borough Council,Employees,R,HIC,Operations,Other Contractors,18/07/2016,PRIME TIME RECRUITMENT LTD,4656157,"1,838.07",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Operational Consumables,27/07/2016,PROFESSIONAL PAPER SUPPLIES LTD,4656419,"1,527.44",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Service Maintenance Contracts,06/07/2016,REDCENTRIC SOLUTIONS LIMITED,4655737,"2,492.55",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,27/07/2016,SAFECONTROL LTD,4656187,"1,515.00",
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,27/07/2016,SHOWSEC INTERNATIONAL LIMITED,4657375,377.11,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,27/07/2016,SHOWSEC INTERNATIONAL LIMITED,4657375,354.92,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,27/07/2016,SHOWSEC INTERNATIONAL LIMITED,4657375,310.56,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,27/07/2016,SHOWSEC INTERNATIONAL LIMITED,4657375,416.46,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,27/07/2016,SHOWSEC INTERNATIONAL LIMITED,4657375,148.32,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding- Non-Rechargeable,27/07/2016,SHOWSEC INTERNATIONAL LIMITED,4657375,421.45,various
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,20/07/2016,SRS CLEANING EQUIPMENT,4657069,394.28,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,18/07/2016,SRS CLEANING EQUIPMENT,4656179,"1,300.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,25/07/2016,SRS CLEANING EQUIPMENT,4657616,"1,300.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Repairs & Maintenance,20/07/2016,TRAVIS PERKINS,4656186,237.77,
Harrogate Borough Council,Supplies and Services,R,HIC,Partnerships,Equipment,25/07/2016,COLOUR URBAN DESIGN LIMITED,4657648,750,
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Technical Contractors,11/07/2016,ACOUSTIC SOLUTIONS (YORKSHIRE),4655964,"1,000.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Subscriptions,20/07/2016,ASSOCIATION OF EVENT VENUES LIMITED,4656846,"6,304.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Technical Services Costs (Facia boards to 31/03/15),20/07/2016,AUDIO EVENTS LTD,4656316,300,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Technical Services Costs (Facia boards to 31/03/15),13/07/2016,AV MATRIX,4655317,"11,567.78",
Harrogate Borough Council,Transport,R,HIC,Sales & Marketing,Travel,18/07/2016,BCD,4655974,535,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Shell Scheme Eqipment (Equipment - Event Related to 31/03/15),27/07/2016,BLUELINE CARS LTD,4657333,22.5,
Harrogate Borough Council,Transport,R,HIC,Sales & Marketing,Travel (Taxi Acct),27/07/2016,BLUELINE CARS LTD,4657333,127.62,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Agents Fees,27/07/2016,CL VENUES (CONFERENCE LINE) LTD,4657108,"6,002.40",
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Stewarding- Non-Rechargeable,06/07/2016,CRUSADE EXHIBITION SERVICE LTD,4656525,450,
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Stewarding - Rechargeable,11/07/2016,CRUSADE EXHIBITION SERVICE LTD,4656561,"4,590.00",
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Other Contractors,13/07/2016,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4655989,"1,679.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Shell Scheme Eqipment (Equipment - Event Related to 31/03/15),27/07/2016,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4657082,610,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Shell Scheme Eqipment (Equipment - Event Related to 31/03/15),27/07/2016,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4657082,745,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Technical Services Costs (Facia boards to 31/03/15),13/07/2016,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4656395,720,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Marketing/Promotion,13/07/2016,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4656231,340,
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Stewarding- Non-Rechargeable,20/07/2016,DSS SERVICES,4655323,731,
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Stewarding- Non-Rechargeable,13/07/2016,FISHERS (HARROGATE) LTD,4656558,300,various
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Other Contractors,13/07/2016,FISHERS (HARROGATE) LTD,4656558,250,various
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Other Contractors (Ext Printing - Mini Guide (HIC) to 31/03/15),06/07/2016,HARROGATE SCAFFOLDING,4654997,400,
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Advertising,27/07/2016,HAYMARKET MEDIA GROUP LIMITED,4657721,"1,595.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Other Contractors (Ext Printing - Mini Guide (HIC) to 31/03/15),20/07/2016,HOLIDAY INN HARROGATE,4657483,"2,820.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Shell Scheme Eqipment (Equipment - Event Related to 31/03/15),20/07/2016,JOE MANBY LTD,4655718,"2,020.00",
Harrogate Borough Council,Employees,R,HIC,Sales & Marketing,Technical Contractors,04/07/2016,JOHN BATES,4656131,"1,000.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Shell Scheme Eqipment (Equipment - Event Related to 31/03/15),27/07/2016,KRISTOPHER MICHAEL TURNBULL,4657763,"1,000.00",
Harrogate Borough Council,Supplies and Services,R,HIC,Sales & Marketing,Technical Services Costs (Facia boards to 31/03/15),25/07/2016,KTV COMMERCIAL VIDEO PRODUCTIONS,4657571,"2,150.00",
