Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,789.08,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,742.14,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,925.4,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1063.72,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1407.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1407.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1309.8,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1332.74,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1330.51,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,987.9,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,806.61,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,857.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1048.5,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1332.73,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,552.6,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,876.75,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,800.31,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2875.23,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,806.61,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,987.9,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.48,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,641.06,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1592.45,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1192.38,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,675.64,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,1034.57,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2875.25,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DE-POEL,0,2619.3,Agency Staff Costs - Non Teaching
2017-01,Children's Services,Service Director - Children's Services,DFW ADOPTION,0,1242.72,Adoption Allowance
2017-01,Children's Services,Service Director - Children's Services,DFW ADOPTION,0,1194,Adoption Allowance
2017-01,Children's Services,Service Director - Children's Services,DFW ADOPTION,0,2388,Adoption Allowance
2017-01,Children's Services,Service Director - Children's Services,DMP ARENA TRADING LIMITED,0,1250.27,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,DURHAM CONSTABULARY,0,2000,Rent Of Facilities
2017-01,Children's Services,Service Director - Children's Services,DURHAM COUNTY COUNCIL (SCHOOLS' M I S),3079985,4700,External Placements
2017-01,Children's Services,Service Director - Children's Services,ENHANCED HOME CARE SERVICES,3089587,4040.69,Independent Living
2017-01,Children's Services,Service Director - Children's Services,ENHANCED HOME CARE SERVICES,3088365,4030.68,Independent Living
2017-01,Children's Services,Service Director - Children's Services,ENHANCED HOME CARE SERVICES,3089587,4172.69,Independent Living
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE FLEX E RENT,0,1980,Vehicle Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087405,1375,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087404,1500,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087403,1375,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087409,1560,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087408,1440,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087407,1560,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,ENTERPRISE TRAVEL LTD,3087406,1560,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,FAIRFIELD HOUSE,3080438,11005,External Placements
2017-01,Children's Services,Service Director - Children's Services,FAIRFIELD HOUSE,3087358,11005,External Placements
2017-01,Children's Services,Service Director - Children's Services,FLEX SPACE,0,1159,Rent Of Facilities
2017-01,Children's Services,Service Director - Children's Services,FLEX SPACE,0,883,Rent Of Facilities
2017-01,Children's Services,Service Director - Children's Services,FLEX SPACE,0,560,Rent Of Facilities
2017-01,Children's Services,Service Director - Children's Services,FOSTER CARE ASSOCIATES LTD,3088209,1998,External Placements
2017-01,Children's Services,Service Director - Children's Services,FOSTER CARES LTD,3082131,780,External Placements
2017-01,Children's Services,Service Director - Children's Services,FOSTER CARES LTD,3082131,780,External Placements
2017-01,Children's Services,Service Director - Children's Services,FOSTER CARES LTD,3082131,780,External Placements
2017-01,Children's Services,Service Director - Children's Services,FOSTERING SOLUTIONS LTD,3082132,4000.88,External Placements
2017-01,Children's Services,Service Director - Children's Services,FOSTERING SOLUTIONS LTD,3088503,664.26,External Placements
2017-01,Children's Services,Service Director - Children's Services,FRONTLINE TAXIS LTD,0,1380,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,GARNETTS LTD,3087412,1488,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,GARNETTS LTD,3087413,1380,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,GARNETTS LTD,3087411,2112,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,HANDS-FREE COMPUTING,3089571,1280,Employee Training Course Costs
2017-01,Children's Services,Service Director - Children's Services,HANDS-FREE COMPUTING,3089570,620,Ict Software Purchase
2017-01,Children's Services,Service Director - Children's Services,HIGHFIELD (NORTH EAST) LIMITED,3080349,11292.85,External Placements
2017-01,Children's Services,Service Director - Children's Services,HIGHFIELD (NORTH EAST) LIMITED,3089457,10960.71,External Placements
2017-01,Children's Services,Service Director - Children's Services,HODGSONS COACH HIRE,3087417,2085.6,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,HODGSONS COACH HIRE,3087417,1137.6,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,HORIZONS SPECIALIST ACADEMY TRUST,3090708,500,External Placements
2017-01,Children's Services,Service Director - Children's Services,INDEPENDENT CHILDCRE GROUP OF SCHOOLS LTD,3091473,12945.33,Independent Placements
2017-01,Children's Services,Service Director - Children's Services,INDEPENDENT CHILDCRE GROUP OF SCHOOLS LTD,3091474,12666.66,Independent Placements
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087361,1313.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087427,1313.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087426,1469.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087424,1469.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087421,1733.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087423,1439.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087428,1439.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087420,1733.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087360,1313.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087422,1469.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087425,1469.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,J & C COACHES LTD,3087359,1313.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,JEFF ANDERSON COACHES LIMITED,3087397,869.88,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,JIM MURDOCH,3091120,1631.88,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,MACS TAXIS,3087364,840,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,MACS TAXIS,3087363,638.4,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,MACS TAXIS,3087649,960.96,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,MACS TAXIS,3087362,960,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,MIDDLESBROUGH BOROUGH COUNCIL,3090257,700,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,NORTHWOOD PRIMARY SCHOOL,3089439,600,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,NORTHWOOD PRIMARY SCHOOL,3088972,1200,Other Supplies & Services
2017-01,Children's Services,Service Director - Children's Services,NPOWER NORTHERN FINANCE,0,1034.25,Electricity
2017-01,Children's Services,Service Director - Children's Services,NPOWER NORTHERN FINANCE,0,3272.61,Electricity
2017-01,Children's Services,Service Director - Children's Services,OCR  (CAMBRIDGE & BIRMINGHAM),0,524.2,Exam Fees
2017-01,Children's Services,Service Director - Children's Services,ORCHARD CARE NORTH EAST LTD,3090081,1400,External Placements
2017-01,Children's Services,Service Director - Children's Services,ORCHARD CARE NORTH EAST LTD,3090082,1460,External Placements
2017-01,Children's Services,Service Director - Children's Services,ORCHARD CARE NORTH EAST LTD,3090083,1460,External Placements
2017-01,Children's Services,Service Director - Children's Services,OUTDOOR-AMBITION LTD,0,1280,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,OUTDOOR-AMBITION LTD,0,1120,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,OUTDOOR-AMBITION LTD,3091132,7000,Independent Living
2017-01,Children's Services,Service Director - Children's Services,PARKSIDE CHILDCARE,3089321,565.47,Childcare
2017-01,Children's Services,Service Director - Children's Services,PARKSIDE CHILDCARE,3089322,502.64,Childcare
2017-01,Children's Services,Service Director - Children's Services,PATTISON COACH HIRE,3087366,900,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,PATTISON COACH HIRE,3087432,1068,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,PEARTREE PROJECTS LTD,3080450,14048.4,External Placements
2017-01,Children's Services,Service Director - Children's Services,PEARTREE PROJECTS LTD,3080449,14047.43,External Placements
2017-01,Children's Services,Service Director - Children's Services,PEBBLES CARE,3084081,11071.43,External Placements
2017-01,Children's Services,Service Director - Children's Services,PERSONAL BEST LIFE COACHING,3090444,2148,Employee Training Course Costs
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081795,2676.47,External Placements
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081791,3148.79,External Placements
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081793,2762.1,External Placements
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081792,2762.1,External Placements
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081796,2608.65,External Placements
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081794,2608.65,External Placements
2017-01,Children's Services,Service Director - Children's Services,REACH OUT CARE LIMITED NO 2 A/C,3081797,2676.47,External Placements
2017-01,Children's Services,Service Director - Children's Services,RIGHT TRAX LTD,3091841,900,Independent Living
2017-01,Children's Services,Service Director - Children's Services,ROCSOLID,3086781,543.19,External Placements
2017-01,Children's Services,Service Director - Children's Services,ROCSOLID,3090349,2059.62,External Placements
2017-01,Children's Services,Service Director - Children's Services,ROCSOLID,3086781,2036.84,External Placements
2017-01,Children's Services,Service Director - Children's Services,ROCSOLID,3086781,2104.79,External Placements
2017-01,Children's Services,Service Director - Children's Services,ROSEDENE NURSERY,3091024,616,Childcare
2017-01,Children's Services,Service Director - Children's Services,ROSEDENE NURSERY,3091024,770,Childcare
2017-01,Children's Services,Service Director - Children's Services,ROSEDENE NURSERY,3091024,648,Childcare
2017-01,Children's Services,Service Director - Children's Services,ROSEDENE NURSERY,3091024,640,Childcare
2017-01,Children's Services,Service Director - Children's Services,ROSEDENE NURSERY,3091024,720,Childcare
2017-01,Children's Services,Service Director - Children's Services,RS INDEPENDENT SOCIAL WORK LIMITED,0,1292.7,Fostering Allowance
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087639,675,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087399,979.2,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,0,1140,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087343,1200,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087342,759,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087344,672,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087345,1321.2,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087640,578.88,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,0,730,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087398,600,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087348,600,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087341,759,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087346,889.2,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,S & R CARS LTD,3087347,892.98,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,SHAUN QUINN,3082912,1444.15,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,SHAUN QUINN,3091121,1469.55,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,SIMON HART,3088736,1568.45,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,SOUTHWAY @ THE RODILLIAN ACADEMY,3083199,1056,External Placements
2017-01,Children's Services,Service Director - Children's Services,ST CUTHBERTS CARE,3080461,27964.29,External Placements
2017-01,Children's Services,Service Director - Children's Services,ST CUTHBERTS CARE,3090812,1018.28,External Placements
2017-01,Children's Services,Service Director - Children's Services,ST CUTHBERTS CARE,3090813,975.86,External Placements
2017-01,Children's Services,Service Director - Children's Services,ST CUTHBERTS CARE,3090811,1131.43,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUNNYSIDE ACADEMY,3091949,3026,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUNNYSIDE ACADEMY,3091948,3026,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090652,5000,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090652,3500,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090652,3500,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090653,3142.86,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090652,15500,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090653,9742.86,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTING INDEPENDENCE OUTREACH SERVICES LTD,3090653,2200,External Placements
2017-01,Children's Services,Service Director - Children's Services,SUPPORTIVE SRC LTD,0,2217.71,Client Travel Costs
2017-01,Children's Services,Service Director - Children's Services,SUPPORTIVE SRC LTD,0,542,Client Travel Costs
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3088519,780.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3083200,780.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3088519,780.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3088519,780.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082153,831.32,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082155,800.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082153,831.32,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082154,730.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082153,831.32,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082154,730.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082155,800.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3090084,730.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082155,800.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3082154,730.03,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3083200,780.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,SWIIS FOSTER CARE LTD,3083200,780.01,External Placements
2017-01,Children's Services,Service Director - Children's Services,THE KAIZEN PARTNERSHIP,0,768,Course Purchase
2017-01,Children's Services,Service Director - Children's Services,THE LEAVING CARE COMPANY ( ASPIRATIONS) LIVERPOOL,3089597,6833.33,Independent Living
2017-01,Children's Services,Service Director - Children's Services,THE OPEN UNIVERSITY,0,2200,Employee Training Course Costs
2017-01,Children's Services,Service Director - Children's Services,THOMAS BARRETT,3087340,617.74,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITE LTD,3091065,549,Professional Fees & Consultancy
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3087386,726.27,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,0,2063,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3087438,557.76,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3090144,703.72,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3087373,526.8,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3087437,552,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,0,2904,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,0,1110,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3089981,720,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3088075,576,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3091294,660,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3091294,660,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,UNITED TAXIS LTD,3087371,1320,Contract Hire
2017-01,Children's Services,Service Director - Children's Services,XMA LIMITED,3085674,616.99,Ict Hardware Purchase
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,1062,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,2832,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,1416,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,3894,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,5310,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,5310,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,5310,External Placements
2017-01,Children's Services,Service Director - Children's Services,YJB - YOUTH JUSTICE BOARD,0,5487,External Placements
2017-01,Capital,Capital,APEC ENVIRONMENTAL,3082929,650,Consultants - Other
2017-01,Capital,Capital,APEC ENVIRONMENTAL,3080279,2350,Other Contractor Payments
2017-01,Capital,Capital,ARCHAEOLOGICAL RESEARCH SERVICES LTD,3087953,1070,Consultants - Other
2017-01,Capital,Capital,ARRIVA NORTH EAST LIMITED,3083203,2246.05,Other Contractor Payments
2017-01,Capital,Capital,ARRIVA NORTH EAST LIMITED,3083203,2323.5,Other Contractor Payments
2017-01,Capital,Capital,AVOCA CONSULTING ENGINEERS,3088989,5737.5,Payments Main Contractor - Non Dlo
2017-01,Capital,Capital,B & Q PLC,3089207,670.83,Other Contractor Payments
2017-01,Capital,Capital,B & Q PLC,3089207,735.83,Other Contractor Payments
2017-01,Capital,Capital,B & Q PLC,3089207,505,Other Contractor Payments
2017-01,Capital,Capital,B & Q PLC,3089207,691.47,Other Contractor Payments
2017-01,Capital,Capital,BAKER MALLETT LLP,3090834,500,Consultants - Other
2017-01,Capital,Capital,BGP CONSULTING LIMITED,3091659,1625,Consultants - Other
2017-01,Capital,Capital,BGP CONSULTING LIMITED,3088253,7400,Payments Main Contractor - Non Dlo
2017-01,Capital,Capital,BGP CONSULTING LIMITED,3090441,9125,Consultants - Other
2017-01,Capital,Capital,BOND DICKINSON,3091828,2789.5,Legal Fees
2017-01,Capital,Capital,BRITISH GAS SERVICES LTD,3062900,26585.06,Other Contractor Payments
2017-01,Capital,Capital,DESCO,3074610,500,Consultants - Other
2017-01,Capital,Capital,GVA GRIMLEY LTD,3088755,1250,Consultants - Other
2017-01,Capital,Capital,KEEPMOAT REGENERATION LTD,3090792,3279.55,Capitalised Repairs
2017-01,Capital,Capital,LIDGET COMPTON LTD,3090542,9450,Stamp Duty
2017-01,Capital,Capital,LIQUID LOGIC,0,1000,It Software
2017-01,Capital,Capital,LIQUID LOGIC,3084681,1000,It Software
2017-01,Capital,Capital,MASTERDOR  LTD,3089334,1332.05,Other Contractor Payments
2017-01,Capital,Capital,MASTERDOR  LTD,3089334,555.52,Other Contractor Payments
2017-01,Capital,Capital,MASTERDOR  LTD,3088898,1938.99,Other Contractor Payments
2017-01,Capital,Capital,MGL (DEMOLITION) LTD,3065306,8312.46,Payments Main Contractor - Non Dlo
2017-01,Capital,Capital,MGL (DEMOLITION) LTD,3065306,8312.46,Payments Main Contractor - Non Dlo
2017-01,Capital,Capital,MRC ROADS LIMITED,3091196,4550,Other Contractor Payments
2017-01,Capital,Capital,MRC ROADS LIMITED,3091196,1841,Other Contractor Payments
2017-01,Capital,Capital,NEPRO LIMITED,0,500,Consultants - Other
2017-01,Capital,Capital,NORTHERN POWERGRID (NORTHEAST) LTD,3087199,2218.36,Dlo Contractor Payments
2017-01,Capital,Capital,PARSONS BRINCKERHOFF,3089920,740.54,Planning Fees
2017-01,Capital,Capital,PRIESTMAN SANGSTER BUILDERS,0,8347,Building Purchase
2017-01,Capital,Capital,RLF BUILDING FUTURES,0,4774,Consultants - Other
2017-01,Capital,Capital,SCHMUCK WHORLTON LTD,3090459,2925,Consultants - Other
2017-01,Capital,Capital,SCHMUCK WHORLTON LTD,3090459,825,Consultants - Other
2017-01,Capital,Capital,SCHOTT REMOVALS TRANSPORT LTD,3086430,784,Removals
2017-01,Capital,Capital,SIS (UK) LTD,0,28767.57,Payments Main Contractor - Non Dlo
2017-01,Capital,Capital,THEATRE HULLABALOO,0,7741.89,Fees - Other
2017-01,Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3084770,652539.17,Payments Main Contractor - Non Dlo
2017-01,Capital,Capital,WILLMOTT DIXON CONSTRUCTION LTD,3084770,164922.73,Payments Main Contractor - Non Dlo
