Body,Organisation Name,Date,Internal Ref Number,Invoice Number,Net Amount,Irrecoverable VAT,Supplier(Beneficiary) Name,Supplier Registered Company Number,Supplier Registered Charity Number,Supplier ID,VAT Registration Number,Expense Area,Procurement Classification: Council's Procurement Category Name,Expense Code,BVACOP,Proclass,Extended Description,Source,Subsource,Definition,Purpose of Spend (Summary),Voluntary Community and Social Enterprise Supplier
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-30,29573726,3902738,5756.12,N/A,Addleshaw Goddard,,,S314474,,Economy and Environment (obsolete)-Regeneration - Capital,Consultant Fees,17740072,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553741,02DEC-29DEC,2862.84,N/A,Aden House Ltd T/A Aden Mount Nursing Home,,,S198810,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88725599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553742,02DEC-29DEC,298.20,N/A,Aden House Ltd T/A Aden Mount Nursing Home,,,S198810,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88729499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535768,REDACTED PERSONAL DATA,614.10,N/A,Advanced Child Care Assessments Ltd,,,S158064,,Children and Young People's Services-Childrens Care Services,Services,72024408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535770,REDACTED PERSONAL DATA,4792.15,N/A,Advanced Child Care Assessments Ltd,,,S158064,,Children and Young People's Services-Childrens Care Services,Services,72024408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-30,29573902,REDACTED PERSONAL DATA,1945.85,N/A,Advanced Child Care Assessments Ltd,,,S158064,,Children and Young People's Services-Childrens Care Services,Salaries,72420080,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561252,TP204060,500.00,N/A,Advancement Of Community Empowerment (CIC),,,S304456,,Communities & Service Support (obsolete)-Community Safety & Support,Grants And Subscriptions,04194718,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553745,02DEC-29DEC,2758.24,N/A,Advinia Care Homes Ltd Re West Ridings Care Home,,,S335292,,Adult Services and Wellbeing-Adult Health & Social Care,Other Local Authorities,88735100,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-09,29534033,29234798,824.32,N/A,Aggregate Industries UK Ltd,245717,,S62310,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Equipment Furniture And Materials (Cont),90554155,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-09,29534031,29245413,723.34,N/A,Aggregate Industries UK Ltd,245717,,S62310,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Equipment Furniture And Materials (Cont),90554155,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553493,29252166,618.24,N/A,Aggregate Industries UK Ltd,245717,,S62310,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Equipment Furniture And Materials (Cont),90554155,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-23,29568685,29259155,669.76,N/A,Aggregate Industries UK Ltd,245717,,S62310,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Equipment Furniture And Materials (Cont),90554155,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-05,29515967,30360,612.86,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Libraries Info & Tourism,Fixtures Fittings And Furnishings (Part Of Building),08BG25IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-05,29515789,31020,975.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Recreation & Support,Miscellaneous Expenses,06104800,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-05,29515793,31069,930.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Museums & Arts,Services,12574471,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-05,29515875,31249,2613.48,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Economy and Environment (obsolete)-Markets,Services,14024471,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-06,29532651,30363,478.57,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Libraries Info & Tourism,Fixtures Fittings And Furnishings (Part Of Building),08EL25IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562727,31579,536.86,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,926020P0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567350,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Fixtures Fittings And Furnishings (Part Of Building),925725IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567351,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,Fixtures Fittings And Furnishings (Part Of Building),541325IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567352,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,Fixtures Fittings And Furnishings (Part Of Building),541025IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567353,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Children and Young People's Services-Childrens Care Services,Fixtures Fittings And Furnishings (Part Of Building),726125IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567354,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Museums & Arts,Fixtures Fittings And Furnishings (Part Of Building),120925IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567355,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Economy and Environment (obsolete)-Economy and Investment,Fixtures Fittings And Furnishings (Part Of Building),166025IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567349,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Museums & Arts,Fixtures Fittings And Furnishings (Part Of Building),125725IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567356,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Economy and Environment (obsolete)-Corporate Asset and Facilities Management,Fixtures Fittings And Furnishings (Part Of Building),543325IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29567348,30815,170.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Children and Young People's Services-Schools and Children's Services - Non-School,Fixtures Fittings And Furnishings (Part Of Building),683A25IA,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-30,29573492,31479,900.00,N/A,Aldermore Invoice Finance re Key Security UK Ltd,,,S172864,,Communities & Service Support (obsolete)-Museums & Arts,Services,12574471,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553452,S4M01,520.00,N/A,Alice Marshall-McHugh,,,S352207,,Communities & Service Support (obsolete)-Museums & Arts,Expenses,12414679,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-13,29556379,APP0000000452,34965.00,N/A,Align Property Partners,,,S350496,,Economy and Environment (obsolete)-Housing Services,Services,52444411,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-04,29513981,112058,432.20,N/A,Alison Black Ltd trading as Sportmax,,,S339966,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Equipment Furniture And Materials,92454035,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-13,29556412,103,750.00,N/A,Alison Whiting- First Line Security Train Serv Ltd,,,S313912,,Children and Young People's Services-Schools and Children's Services - Non-School,Equipment Furniture And Materials,68MA4018,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29559263,SBS 18Dec19,64032.00,N/A,All Saints CE(VA) J&I School,,,S10402,,Children and Young People's Services-Education,Contributions To Funds And Provisions,22124951,,,,CQ,SBS,Schools Budget Share,Monthly payment of school budgets to schools,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553743,02DEC-29DEC,2089.64,N/A,All Saints Care Ltd Re The Gateway Care Home,,,S325449,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88735599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553744,02DEC-29DEC,753.00,N/A,All Saints Care Ltd Re The Gateway Care Home,,,S325449,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88739499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-06,29532505,E2011971293,523.44,N/A,Allstar Business Solutions Ltd,,,S223119,,Communities & Service Support (obsolete)-Safer Cleaner Greener,Contract Hire And Operating Leases,902632VD,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535699,E2011977889,1153.20,N/A,Allstar Business Solutions Ltd,,,S223119,,Adult Services and Wellbeing-Adult Health & Social Care,Contract Hire And Operating Leases,462832VD,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-23,29568683,PSI173563,795.00,N/A,Alzheimers Society,,,S243885,,Adult Services and Wellbeing-Adult Health & Social Care,Transfer Payments - Social Services Clients,88046120,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29574980,PSI176454,15827.17,N/A,Alzheimers Society,,,S243885,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,887E5412,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558588,0000120235,738.30,N/A,Ambito Care & Education,,,S329742,,Adult Services and Wellbeing-Integrated commissioning - children's,Private Contractors,42085512,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561231,0000120153,927.36,N/A,Ambito Care & Education,,,S329742,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,46445400,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561222,0000120166,662.40,N/A,Ambito Care & Education,,,S329742,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,887G5502,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561220,0000120168,662.40,N/A,Ambito Care & Education,,,S329742,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,46445400,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561224,0000120194,556.20,N/A,Ambito Care & Education,,,S329742,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,46445400,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
