Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
HANDICARE ACCESSIBILITY LTD,2015-03-05,1503.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-02-17,1817.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-02-12,1738.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-01-30,1985.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-02-05,1748.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-01-30,1933.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-02-05,1875.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-02-05,1635.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-03-12,1500.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-03-12,1635.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-02-02,3365.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-01-30,1865.00,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2015-01-29,1815.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-02-19,2070.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-03-16,1890.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-01-08,2060.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-03-06,2295.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-02-20,2295.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-02-06,3190.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-03-12,3654.00,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2015-01-09,2295.00,Adult Services,Sub Category To Be Classified
IDEAL HYGIENE,2015-01-26,1280.00,Property & Asset Management,Building Services - Plumbing
POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,2015-01-26,2649.00,n/a,N/A
POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,2015-01-13,52979.93,n/a,N/A
POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,2015-03-30,52980.00,n/a,N/A
CROFTON COMMUNITY LIBRARY,2015-01-08,12027.00,"Economic Growth, Culture & Sport",Libraries
JOB EARNSHAW & BROS LTD,2015-03-23,690.86,Property & Asset Management,Building Services - Fencing
BROXAP LTD,2015-01-12,546.00,Environment,Parks and Public Spaces Supplies
CENTREWIRE LTD,2015-01-15,720.00,Property & Asset Management,Building Services - Architectural Ironmongery
FLAGPOLE EXPRESS LTD,2015-03-30,666.40,"Economic Growth, Culture & Sport",Events
DSK ENVIRONMENTAL LTD,2015-03-23,885.00,Adult Services,Sub Category To Be Classified
THORNES FABRICATION LTD,2015-03-26,1785.00,Transport,Servicing Repair Services
LSI LTD,2015-03-03,795.00,Business Services,Print
SCHOOLS HEALTH EDUCATION UNIT LIMITED,2015-03-23,1800.00,ICT,ICT - Hardware
SCHOOLS HEALTH EDUCATION UNIT LIMITED,2015-03-23,14400.00,ICT,ICT - Hardware
WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,2015-03-26,20000.00,Adult Services,Sub Category To Be Classified
NORTHERN CONTAINERS LTD,2015-03-27,4790.00,Transport,Vehicle and Plant Hire
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2015-02-23,12000.00,Professional Services,Medical
A & P CHAMBERS LTD,2015-02-16,1865.00,Property & Asset Management,Building Services - Electrical
ANNURCA LTD,2015-01-20,8000.00,Adult Services,Sub Category To Be Classified
WAKEFIELD DISTRICT CYCLE FORUM,2015-03-02,6000.00,Adult Services,Sub Category To Be Classified
WAKEFIELD DISTRICT CYCLE FORUM,2015-03-26,2124.00,Adult Services,Sub Category To Be Classified
WELLPOINT GROUP LIMITED,2015-03-11,8000.00,Property & Asset Management,First Aid
DAVID ELIOT COOPER T/A HISTRIONICS,2015-03-10,950.00,"Economic Growth, Culture & Sport",Events
STRESS CHECK TRAINING LTD,2015-01-14,28000.00,ICT,ICT - Software
COMMUNITY PHARMACY WEST YORKSHIRE,2015-01-06,5000.00,Public Health,Sub Category To Be Classified
FITECH UK,2015-03-16,11250.00,"Economic Growth, Culture & Sport",Sport
YORKSHIRE CARVING,2015-03-03,1000.00,"Economic Growth, Culture & Sport",Museums & Culture
YORKSHIRE CARVING,2015-03-03,2950.00,"Economic Growth, Culture & Sport",Museums & Culture
DENMIC ENGINEERING LIMITED,2015-01-13,2400.00,Property & Asset Management,Building Services - Fencing
DENMIC ENGINEERING LIMITED,2015-01-16,4800.00,Property & Asset Management,Building Services - Fencing
COLAS LTD,2015-03-03,1236.48,Highways,Surfacing
COLAS LTD,2015-01-14,1236.48,Highways,Surfacing
COMPASS MINERALS UK LTD,2015-02-06,2104.58,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-22,3219.12,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-12,3233.46,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-28,3103.67,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-28,4225.76,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-28,4233.30,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-16,5448.22,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-14,4325.36,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-09,5188.62,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-03,1094.92,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-03,5086.76,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-02,2107.59,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-29,3136.12,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-13,8345.12,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-06,5201.46,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-23,5425.58,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-21,6530.31,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-23,6267.71,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-09,2174.76,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-12,3206.30,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-12,5314.65,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-16,2135.52,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-07,7559.59,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-21,4307.25,Highways,Materials
COMPASS MINERALS UK LTD,2015-01-15,5416.52,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-12,3172.35,Highways,Materials
COMPASS MINERALS UK LTD,2015-02-18,2118.16,Highways,Materials
AGGREGATE INDUSTRIES UK LTD,2015-01-06,676.20,Highways,Materials
AGGREGATE INDUSTRIES UK LTD,2015-02-25,676.20,Highways,Materials
MARSHALLS PLC,2015-02-20,2288.32,Highways,Materials
MARSHALLS PLC,2015-02-25,2156.16,Highways,Materials
MARSHALLS PLC,2015-03-12,1168.48,Highways,Materials
MARSHALLS PLC,2015-01-27,2571.36,Highways,Materials
SAINT GOBAIN UK/JEWSON LIMITED,2015-01-28,2308.50,Property & Asset Management,Building Services - Glazing
SAINT GOBAIN UK/JEWSON LIMITED,2015-01-08,978.04,Property & Asset Management,Building Services - Glazing
SAINT GOBAIN UK/JEWSON LIMITED,2015-01-08,562.24,Property & Asset Management,Building Services - Glazing
SAINT GOBAIN UK/JEWSON LIMITED,2015-03-03,1409.78,Property & Asset Management,Building Services - Glazing
SAINT GOBAIN UK/JEWSON LIMITED,2015-02-18,1683.78,Property & Asset Management,Building Services - Glazing
DARRINGTON QUARRIES LTD,2015-02-02,1526.39,Highways,Materials
DARRINGTON QUARRIES LTD,2015-02-05,766.11,Highways,Materials
DARRINGTON QUARRIES LTD,2015-03-13,744.96,Highways,Materials
DARRINGTON QUARRIES LTD,2015-03-17,570.94,Highways,Materials
BMB BUILDBASE,2015-03-11,734.45,Highways,Materials
REXEL T/A PARKER MERCHANTING,2015-02-11,639.60,Property & Asset Management,Building Services - Electrical
REXEL T/A PARKER MERCHANTING,2015-01-28,959.40,Property & Asset Management,Building Services - Electrical
MARSHALLS PLC,2015-02-04,2774.73,Highways,Materials
LD ENVIRONMENTAL SOLUTIONS LTD,2015-03-13,550.00,Property & Asset Management,Building Services - Misc
SIGN TRADE SUPPLIES,2015-01-09,854.00,Property & Asset Management,Building Services - Signage
COLDCARR RECYCLING LTD,2015-02-27,12160.00,Highways,Highways Schemes
AGG PAK LTD,2015-02-04,873.60,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-24,6518.29,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-17,545.44,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,4132.54,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,950.04,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,1291.15,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,515.71,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,1033.97,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,642.26,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,516.99,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,660.77,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-26,535.43,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,508.72,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-09,614.28,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-17,760.54,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-17,665.15,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-17,768.17,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-17,591.39,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-25,521.44,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-25,971.66,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-25,810.13,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-25,516.35,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-18,508.72,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-24,544.58,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-16,519.78,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-16,887.72,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,771.73,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,585.63,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,558.88,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,547.65,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-18,541.78,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-18,788.51,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-03,964.02,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-23,586.30,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-23,690.59,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-04,503.63,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,580.64,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,691.67,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-31,1028.89,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-30,536.70,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-30,689.31,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-13,509.99,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-13,512.54,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-23,755.44,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-23,517.62,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-23,541.79,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-19,1014.90,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-19,712.21,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-19,503.63,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-06,1012.35,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-06,516.35,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-11,509.39,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-04,834.98,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-29,511.26,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-29,757.99,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-29,670.24,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-29,517.62,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-25,682.77,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-25,1163.70,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-25,821.58,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-25,515.08,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-25,547.65,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-25,547.65,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-06,684.23,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-06,506.18,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-24,829.21,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-24,825.40,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-03-24,739.85,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-08,512.54,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-16,922.06,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-01-16,527.80,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,511.26,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,529.07,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,1273.08,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,508.72,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,529.07,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,508.71,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,639.72,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,534.16,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,508.72,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,1028.89,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,652.43,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,507.45,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,518.90,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,1535.07,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,511.26,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-05,642.26,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-18,647.35,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-18,531.61,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-18,511.26,Highways,Materials
LAFARGE TARMAC TRADING LIMITED,2015-02-18,515.08,Highways,Materials
FIBERWEB GEOSYNTHETICS LTD,2015-02-24,3151.20,Professional Services,Consultancy
FIBERWEB GEOSYNTHETICS LTD,2015-02-05,3781.44,Professional Services,Consultancy
SAS LINING SERVICES LTD,2015-03-26,4004.51,Highways,Road Marking
SAS LINING SERVICES LTD,2015-02-06,1717.36,Highways,Road Marking
SAS LINING SERVICES LTD,2015-01-15,2476.16,Highways,Road Marking
SAS LINING SERVICES LTD,2015-01-15,2476.16,Highways,Road Marking
DETAILS REDACTED,2015-01-28,555.80,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,510.60,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,2019.80,Transport,Passenger Transport
DETAILS REDACTED,2015-03-30,8154.63,n/a,N/A
DETAILS REDACTED,2015-01-28,803.00,n/a,N/A
DETAILS REDACTED,2015-01-07,1772.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,2181.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-30,1835.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,2453.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,4331.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-30,3995.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,4918.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,4877.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-30,5105.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,6953.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-06,6997.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,5324.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-06,506.92,Transport,Passenger Transport
DETAILS REDACTED,2015-01-06,533.60,Transport,Passenger Transport
DETAILS REDACTED,2015-01-06,610.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-06,595.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-06,513.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,513.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,506.92,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,595.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,506.92,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,565.25,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,510.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,570.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,585.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-30,588.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,585.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-27,789.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,1380.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,733.50,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,1906.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,552.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,720.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,2100.00,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,2142.50,Transport,Passenger Transport
DETAILS REDACTED,2015-02-13,560.50,Transport,Passenger Transport
DETAILS REDACTED,2015-03-18,1242.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-18,720.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-18,1575.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-18,1545.00,Transport,Passenger Transport
DETAILS REDACTED,2015-03-18,646.50,Transport,Passenger Transport
DETAILS REDACTED,2015-03-18,520.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,1238.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,931.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,1650.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,530.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,519.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,1627.50,Transport,Passenger Transport
DETAILS REDACTED,2015-01-14,666.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,840.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,585.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,910.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,603.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,893.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,840.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,855.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,1485.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,1080.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-07,885.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,1690.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,756.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,840.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,704.00,Transport,Passenger Transport
DETAILS REDACTED,2015-01-28,603.00,Transport,Passenger Transport
