Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213652,1,201709,NORTH EAST CONCRETE LTD,3331.44,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213653,1,201709,NORTH EAST CONCRETE LTD,1497,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213655,1,201709,NORTH EAST CONCRETE LTD,4531.5,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213657,2,201709,NORTH EAST CONCRETE LTD,3205.68,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213659,1,201709,NORTH EAST CONCRETE LTD,2540.9,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214025,2,201709,JOBLING PURSER LTD,1596.49,2017-12-14,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214028,1,201709,JOBLING PURSER LTD,1511.98,2017-12-14,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214032,3,201709,JOBLING PURSER LTD,2227.89,2017-12-14,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214208,1,201709,NORTH EAST CONCRETE LTD,3343.2,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214209,1,201709,NORTH EAST CONCRETE LTD,9197.64,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214210,4,201709,NORTH EAST CONCRETE LTD,624.24,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214211,1,201709,NORTH EAST CONCRETE LTD,634.5,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214220,1,201709,NORTH EAST CONCRETE LTD,2144.7,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214246,6,201709,NORTH EAST CONCRETE LTD,41,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214250,1,201709,NORTH EAST CONCRETE LTD,1956.9,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214252,1,201709,NORTH EAST CONCRETE LTD,685.44,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214536,3,201709,NORTH EAST CONCRETE LTD,2763.2,2017-12-21,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43976060,0,201709,HILL & SMITH LTD,1077.93,2017-12-11,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43977524,0,201709,HILL & SMITH LTD,2524.9,2017-12-11,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43977739,0,201709,PREFIX FIXING & FASTENERS LTD,1688.28,2017-12-08,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43978030,0,201709,SIGNPOST SOLUTIONS LTD,1300,2017-12-22,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43978042,0,201709,SPEEDY ASSET SERVICES LIMITED,470.61,2017-12-13,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43978731,0,201709,KEYLINE BUILDERS MERCHANTS LTD,655.04,2017-12-20,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43978794,0,201709,SIGNPOST SOLUTIONS LTD,3553,2017-12-22,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43979016,0,201709,HILL & SMITH LTD,981.52,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43979019,0,201709,HILL & SMITH LTD,2560.5,2017-12-22,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43979139,0,201709,PREMIER TRAFFIC MANAGEMENT,3674,2017-12-19,
Communities & Environment,Supplies and Services,Other Running Costs,41213497,4,201709,GEORGE VARDY LTD,375,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213498,1,201709,GEORGE VARDY LTD,6074.75,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213499,4,201709,GEORGE VARDY LTD,523,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213511,1,201709,GEORGE VARDY LTD,2750,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213550,2,201709,GEORGE VARDY LTD,1244.5,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213554,1,201709,GEORGE VARDY LTD,2362.75,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213555,1,201709,GEORGE VARDY LTD,464,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41214099,1,201709,GEORGE VARDY LTD,482.25,2017-12-15,
Communities & Environment,Supplies and Services,Other Running Costs,41214103,1,201709,GEORGE VARDY LTD,1913,2017-12-15,
Communities & Environment,Supplies and Services,Other Running Costs,41214104,1,201709,GEORGE VARDY LTD,2425.25,2017-12-15,
Communities & Environment,Supplies and Services,Other Running Costs,41214114,1,201709,GEORGE VARDY LTD,975,2017-12-15,
Communities & Environment,Supplies and Services,Other Running Costs,41214118,1,201709,GEORGE VARDY LTD,1919.75,2017-12-15,
Communities & Environment,Supplies and Services,Other Running Costs,41214119,1,201709,GEORGE VARDY LTD,1652,2017-12-15,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213651,2,201709,NORTH EAST CONCRETE LTD,182.6,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214210,1,201709,NORTH EAST CONCRETE LTD,492.96,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214536,2,201709,NORTH EAST CONCRETE LTD,357.24,2017-12-21,
Communities & Environment,Supplies and Services,Other Running Costs,41213499,3,201709,GEORGE VARDY LTD,1375,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213509,2,201709,GEORGE VARDY LTD,975,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213555,2,201709,GEORGE VARDY LTD,1175,2017-12-11,
Communities & Environment,Transport,Contract Hire,41214400,1,201709,WERNICK HIRE LTD,642.86,2017-12-20,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214246,1,201709,NORTH EAST CONCRETE LTD,94.8,2017-12-19,
Communities & Environment,Supplies and Services,Other Running Costs,41213497,6,201709,GEORGE VARDY LTD,800,2017-12-11,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213657,3,201709,NORTH EAST CONCRETE LTD,202.64,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214536,4,201709,NORTH EAST CONCRETE LTD,705.84,2017-12-21,
Communities & Environment,Supplies and Services,Other Running Costs,41213499,2,201709,GEORGE VARDY LTD,775,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41213553,2,201709,GEORGE VARDY LTD,225,2017-12-11,
Communities & Environment,Transport,Contract Hire,41214398,1,201709,WERNICK HIRE LTD,642.86,2017-12-21,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41213657,1,201709,NORTH EAST CONCRETE LTD,78,2017-12-12,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43978929,0,201709,SIGNPOST SOLUTIONS LTD,1665.79,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43979137,0,201709,PREMIER TRAFFIC MANAGEMENT,445,2017-12-19,
Communities & Environment,Supplies and Services,Other Running Costs,41213509,3,201709,GEORGE VARDY LTD,1327.5,2017-12-11,
Communities & Environment,Supplies and Services,Other Running Costs,41214117,1,201709,GEORGE VARDY LTD,975,2017-12-15,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43977298,0,201709,JOHN DAVIDSON (PIPES) LTD,684.08,2017-12-06,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43979034,0,201709,JOHN DAVIDSON (PIPES) LTD,594.27,2017-12-19,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214536,1,201709,NORTH EAST CONCRETE LTD,216.24,2017-12-21,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43979193,0,201709,KEYLINE BUILDERS MERCHANTS LTD,1214.47,2017-12-22,
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41214246,3,201709,NORTH EAST CONCRETE LTD,54.6,2017-12-19,
Communities & Environment,Supplies and Services,Other Running Costs,41214117,2,201709,GEORGE VARDY LTD,200,2017-12-15,
Corporate Resources,Supplies and Services,Other Running Costs,41193424,1,201709,ADT FIRE & SECURITY PLC,635.08,2017-12-20,
Corporate Resources,Supplies and Services,Other Running Costs,43972598,0,201709,MARINE SCAFFOLDING LTD,595,2017-12-18,
Corporate Resources,Support Services,Support Services,147038649,1,201709,NORTHERN POWER PLANT LTD,9534.76,2017-12-06,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,1728,201709,O2 (UK) LTD,10,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,1889,201709,O2 (UK) LTD,10,2017-12-20,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43978747,0,201709,PARK ELECTRICAL DISTRIBUTORS,4134,2017-12-18,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43978748,0,201709,PARK ELECTRICAL DISTRIBUTORS,1764.16,2017-12-18,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,1213,201709,O2 (UK) LTD,4.5,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,1616,201709,O2 (UK) LTD,4.5,2017-12-20,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43975501,0,201709,RW REWIND COMPANY,730,2017-12-12,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43977102,0,201709,WESTERN AUTOMATION,1956.04,2017-12-11,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43978020,0,201709,WESTERN AUTOMATION,6021.9,2017-12-12,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43978186,0,201709,BORDER HEATING SPARES  LTD,1316.45,2017-12-18,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,1171,201709,O2 (UK) LTD,0.4,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,1575,201709,O2 (UK) LTD,4.5,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,1984,201709,O2 (UK) LTD,10,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,1409,201709,O2 (UK) LTD,0.05,2017-12-20,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,1598,201709,O2 (UK) LTD,4.5,2017-12-20,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,2032,201709,O2 (UK) LTD,10,2017-12-20,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41214386,1,201709,ACE JOINERY (NE) LTD,907.6,2017-12-20,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,1200,201709,O2 (UK) LTD,10,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,1196,201709,O2 (UK) LTD,10,2017-12-20,
Corporate Resources,Supplies and Services,Comms & Computing,60600010,4,201709,O2 (UK) LTD,10,2017-12-05,
Corporate Resources,Supplies and Services,Comms & Computing,60600011,4,201709,O2 (UK) LTD,10,2017-12-20,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43973236,0,201709,SWALLOW EVACUATION & MOBILITY PRODUCTS LTD,620,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,43972948,0,201709,CLASSIC MASONRY LTD,813.78,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,43974178,0,201709,HIRST CONSERVATION LTD,3375,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,43976097,0,201709,GB LOCKING SYSTEMS LTD,968,2017-12-08,
Corporate Resources,Supplies and Services,Other Running Costs,43976299,0,201709,PLANET PARTITIONING,658,2017-12-08,
Corporate Resources,Supplies and Services,Other Running Costs,43976997,0,201709,KD BUILDING SOLUTIONS LTD,720,2017-12-08,
Corporate Resources,Supplies and Services,Other Running Costs,43977267,0,201709,GEZE LTD,802.86,2017-12-20,
Corporate Resources,Supplies and Services,Other Running Costs,41212347,1,201709,COMMERCIAL MAINTENANCE SERVS UK LTD,798,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43976615,0,201709,KD BUILDING SOLUTIONS LTD,640,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,43977375,0,201709,NORTHERN ELEVATOR LTD,925.8,2017-12-15,
Corporate Resources,Supplies and Services,Other Running Costs,43978115,0,201709,DOUGALL  ROOFING & WATERPROOFING SOLUTIONS LTD,1148,2017-12-12,
Corporate Resources,Supplies and Services,Other Running Costs,43976027,0,201709,SPRINGWELL ROOFING LTD T/A J WALKER (ROOFING),800,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43972247,0,201709,MILLENNIUM DECORATORS LTD,616,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43978045,0,201709,KD BUILDING SOLUTIONS LTD,640,2017-12-18,
Corporate Resources,Supplies and Services,Other Running Costs,41213119,1,201709,ALAN HERON LTD,1100,2017-12-05,
Corporate Resources,Supplies and Services,Other Running Costs,41214577,1,201709,UK SAFETY MANAGEMENT LTD,1262.15,2017-12-22,
Corporate Resources,Supplies and Services,Other Running Costs,43973108,0,201709,N E & C WINDOWS & DOORS LTD,5309.65,2017-12-08,
Corporate Resources,Supplies and Services,Other Running Costs,43973904,0,201709,FLOOR.CO,3076,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43975539,0,201709,COOL BREEZE LTD,867.86,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43976564,0,201709,BARR & WRAY LTD,1684.34,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43976881,0,201709,STONE TECHNICAL SERVICES LTD,425.1,2017-12-13,
Corporate Resources,Supplies and Services,Other Running Costs,43976886,0,201709,ALAN HERON LTD,3814,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43976998,0,201709,META   LTD,480,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43977003,0,201709,PICKERINGS EUROPE LTD,531.59,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43977376,0,201709,NORTHERN ELEVATOR LTD,585,2017-12-13,
Corporate Resources,Supplies and Services,Other Running Costs,43977450,0,201709,BARR & WRAY LTD,3376.38,2017-12-13,
Corporate Resources,Third Party Payments,Third Party Payments,43977749,1,201709,FIRE LINING SYSTEMS LTD,600,2017-12-13,
Corporate Resources,Third Party Payments,Third Party Payments,43977749,2,201709,FIRE LINING SYSTEMS LTD,820,2017-12-13,
Corporate Resources,Supplies and Services,Other Running Costs,41213242,0,201709,GATESHEAD HOUSING COMPANY,1651.25,2017-12-21,
Corporate Resources,Supplies and Services,Other Running Costs,43977565,0,201709,NLP (NE) LTD,695,2017-12-11,
Corporate Resources,Supplies and Services,Other Running Costs,43979198,0,201709,NLP (NE) LTD,875,2017-12-21,
Corporate Resources,Supplies and Services,Other Running Costs,43977872,0,201709,GIBSON HARRIS LTD,4605.78,2017-12-12,
Corporate Resources,Supplies and Services,Other Running Costs,43978112,0,201709,COOL BREEZE LTD,1730.91,2017-12-18,
Corporate Resources,Supplies and Services,Other Running Costs,43974011,0,201709,POINTER LTD,2236,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43972944,0,201709,CLASSIC MASONRY LTD,5026.74,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,43965140,0,201709,COOL BREEZE LTD,4343,2017-12-15,
Corporate Resources,Supplies and Services,Other Running Costs,43972950,0,201709,CLASSIC MASONRY LTD,3161.97,2017-12-06,
Corporate Resources,Supplies and Services,Other Running Costs,43976614,0,201709,KD BUILDING SOLUTIONS LTD,847.5,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,43977871,0,201709,GIBSON HARRIS LTD,3008.68,2017-12-12,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43971434,0,201709,ALAN HERON LTD,4111.12,2017-12-04,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43976039,0,201709,ALAN HERON LTD,775,2017-12-20,
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",43976040,0,201709,ALAN HERON LTD,1358.71,2017-12-04,
Corporate Resources,Supplies and Services,Other Running Costs,41213209,1,201709,MGM LTD,10530,2017-12-12,
Corporate Resources,Supplies and Services,Other Running Costs,43973352,0,201709,ST ASTIER LTD,8140,2017-12-20,
Corporate Resources,Supplies and Services,Other Running Costs,43973877,0,201709,WESTERN AUTOMATION,518.85,2017-12-12,
Corporate Resources,Supplies and Services,Other Running Costs,41212545,1,201709,MIKO ENGINEERING LTD,2549,2017-12-07,
Corporate Resources,Supplies and Services,Other Running Costs,43979510,0,201709,FLOOR.CO,1599,2017-12-21,
Communities & Environment,Third Party Payments,Third Party Payments,147038994,1,201709,GIBSON HARRIS LTD,4178.01,2017-12-13,
Communities & Environment,Third Party Payments,Third Party Payments,147038994,2,201709,GIBSON HARRIS LTD,12534.03,2017-12-13,
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040470,1,201709,NORTHUMBRIA SIGHT SERVICE,8594.28,2017-12-13,
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040470,2,201709,BYKER BRIDGE HOUSING ASSOC LTD,2594.22,2017-12-13,
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040470,0,201709,CREATIVE SUPPORT,10219.78,2017-12-13,
Corporate Resources,Supplies and Services,Comms & Computing,2032,1,201709,UNIFY ENTERPRISE COMMUNICATIONS LIMITED,22911.57,2017-12-08,
Corporate Resources,Supplies and Services,Catering & Provisions,2034,1,201709,NISBETS,575.88,2017-12-13,
Communities & Enviroment,,Land and Buildings,41213492,1,201709,WARD HADAWAY SOLICITORS,804.4,2017-12-13,
Communities & Enviroment,,Works,147038704,1,201709,DOBSON & SURREY LTD,10326.83,2017-12-04,
