Body Name,Expenditure Category,Capital /Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,Software & Hardware Maintenance (just Software to 31.3.13),2015-04-29,WISHTRAC HOUSE LIMITED,4628720,596.76,Annual Maintenance Support for the APACE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2015-04-29,JENNY WIGLEY,4629158,1200.00,REDACTED - COMMERCIAL CONFIDENTIALITY
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,Counsels Fees,2015-04-29,JOHN HUNTER,4629108,840.00,REDACTED - COMMERCIAL CONFIDENTIALITY
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Legal Services,Debits,2015-04-29,NATIONAL WESTMINSTER BANK LTD,4629106,8081.04,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Partnerships & Engagement,Grants to Vol Organisations,2015-04-08,CRAVEN AND HARROGATE DISTRICTS CAB,4627492,114756.20,ACCR1516 Craven  and  Harrogate Districts CAB CAB annual grant
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Partnerships & Engagement,Grants to Vol Organisations,2015-04-08,HARROGATE & RIPON CENTRES FOR VOLUNTARY SERVICE,4627488,31209.00,ACCR1516 HARCVS annual grant 1516
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Partnerships & Engagement,Grants to Vol Organisations,2015-04-08,RELATE MID-YORKSHIRE,4627462,3646.10,ACCR1516 Relate annual grant 1516
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Partnerships & Engagement,Grants to Vol Organisations,2015-04-15,RURAL ACTION YORKSHIRE LIMITED,4627791,1040.30,RAY annual grant 201516
Harrogate Borough Council,Employees,R,Corporate Affairs,Revenues Client,Non Qualification Training,2015-04-01,DAVID ANNETT,4625785,350.00,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Revenues Client,Cash Collection Fees,2015-04-01,G4S CASH SOLUTIONS (UK),4625672,674.17,ACCR1516  Contract 2793881 Services
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Revenues Client,Cash Collection Fees,2015-04-29,G4S CASH SOLUTIONS (UK),4628417,674.17,Contract 2793881 Services
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,TMRA,Other Supplies & Services,2015-04-27,CAPITA TREASURY SOLUTIONS LTD,4628696,4500.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Grants to Vol Organisations,2015-04-13,HARROGATE COMPETITIVE FESTIVAL OF,4627485,3000.00,ACCR1415 Harrogate Competitive Festival  full payment
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Grant to Harrogate Theatre,2015-04-15,HARROGATE THEATRE,4627915,24225.00,Quarter 1 Grant 1516
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Other Supplies & Services,2015-04-20,PENNINE EVENTS LTD,4628182,1000.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Other Supplies & Services,2015-04-20,PENNINE EVENTS LTD,4628181,3333.33,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Other Supplies & Services,2015-04-20,PENNINE EVENTS LTD,4628179,17466.66,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Other Supplies & Services,2015-04-27,WELCOME TO HARROGATE LTD,4628706,1000.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Control,Subscriptions,2015-04-01,DISTRICT SURVEYORS ASSOCIATION,4625864,2141.64,ACCR1516 SERVICE FEE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-20,ACORN ANALYTICAL SERVICES LTD,4627231,200.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-20,ACORN ANALYTICAL SERVICES LTD,4627231,200.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-22,ACORN ANALYTICAL SERVICES LTD,4628018,20.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-22,ACORN ANALYTICAL SERVICES LTD,4628018,20.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-22,ACORN ANALYTICAL SERVICES LTD,4628018,90.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-22,ACORN ANALYTICAL SERVICES LTD,4628018,40.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-22,ACORN ANALYTICAL SERVICES LTD,4628018,20.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Planned Maintenance,2015-04-22,ACORN ANALYTICAL SERVICES LTD,4628018,20.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-08,ALTERNATIVE DRAINAGE COMPANY LTD,4627125,1860.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-22,BOB COWELL,4626839,488.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627466,3382.98,ACC14/15-STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627470,232.59,ACCR14/15-ROECLIFFE PARKS DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627465,246.75,ACCR14/15-STONEFALL CEM (OFFICE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-01,BRITISH GAS TRADING LTD,4627181,359.92,VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627575,570.23,ACCR1415 - VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627589,775.48,ACCR1415-KILLINGHALL MOOR
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627467,2847.11,ACC14/15-STONEFALL CREM.
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627468,3629.43,ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-13,BRITISH GAS TRADING LTD,4627469,4373.21,ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,2015-04-01,BRITISH GAS TRADING LTD,4627146,8440.42,STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627466,213.21,ACC14/15-STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627470,11.09,ACCR14/15-ROECLIFFE PARKS DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627465,11.77,ACCR14/15-STONEFALL CEM (OFFICE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-01,BRITISH GAS TRADING LTD,4627181,21.14,VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627575,33.49,ACCR1415 - VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627467,179.43,ACC14/15-STONEFALL CREM.
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627468,228.74,ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-13,BRITISH GAS TRADING LTD,4627469,275.62,ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-01,BRITISH GAS TRADING LTD,4627146,531.95,STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Cleaning & Hygiene Services,2015-04-27,BULLOUGHS CLEANING SERVICES LTD,4627263,197.82,ACCR1415  CONT 1231 INSTALMENT 12
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628747,235.00,JUBILEE MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628760,235.00,KENNION ROAD
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628761,235.00,VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628767,235.00,CLARO ROAD DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628768,235.00,HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628775,235.00,CLARO ROAD DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628776,235.00,CLARO ROAD DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628779,235.00,STONEFALL CEMETERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-27,CARELINE SECURITY LTD,4628780,235.00,STONEFALL CEMETERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-13,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4626855,364.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-29,DTMS LTD,4629094,349.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-01,DTMS LTD,4625483,990.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-20,DTMS LTD,4626989,990.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-29,DTMS LTD,4629093,2290.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-08,DUFFIELDS,4625813,20572.75,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,2015-04-29,G4S SECURITY SERVICES (UK) LTD,4627867,667.26,Contract Number 4809
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,89.70,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-15,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Roof Servicing,2015-04-15,HAMBLETON ROOFING LTD,4626977,4850.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-01,IMTECH TRAFFIC & INFRA.,4627143,1083.15,ACCR1415 WORKS CARRIED OUT WEST CAR PARK TOWER ST
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-01,J HEWSON (BUILDERS) LTD,4626286,1380.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-22,J HEWSON (BUILDERS) LTD,4628461,2605.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-01,JACKSON LIFT SERVICES LIMITED,4625827,1206.00,M33344
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,2015-04-20,MULBRAND LTD,4627935,288.50,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628584,241.98,"ELEC - SUN PAVILLION, VERANDAH"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628615,254.93,ELEC - KENNION ROAD HOUSING OFFICE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628511,241.36,"ELEC - MARKET STALL STORE, RIPON"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628628,352.95,ELEC - VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628503,764.00,ELEC - TOWER ST MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628505,902.11,ELEC - STONEFALL CEMETARY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628506,911.47,ELEC - STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-29,NPOWER LTD,4628509,976.24,ELEC - CLARO ROAD DEPOT (OFFICES)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-22,NPOWER LTD,4628088,2368.90,ELEC - JUBILEE MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,2015-04-22,NPOWER LTD,4628089,3719.28,ELEC - VICTORIA MSCP INC PCS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,2015-04-29,NPOWER LTD,4628511,11.22,"ELEC - MARKET STALL STORE, RIPON"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,50.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,13.08,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,7.33,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,6.59,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,8.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,12.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,6.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,2015-04-29,SPIE MATTHEW HALL LTD,4628276,6.00,
