Body Name,Expenditure Category,Captial/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,266122/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,259499/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,259517/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264898/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264899/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264900/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264902/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265634/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265635/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265636/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265630/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265637/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265638/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265640/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264541/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,263321/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,176.29,263952/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265489/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264840/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265490/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265491/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265492/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265500/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265501/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,259521/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,257386/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,257741/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,258382/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,258421/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264904/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,261461/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,261821/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,262292/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,262765/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,263289/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,261855/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,261863/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265665/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264896/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264897/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264555/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264683/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264691/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264707/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264917/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264905/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,263302/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,263303/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265485/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265488/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,258996/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265478/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,265483/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,259014/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,259015/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264906/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264919/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264920/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264923/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264925/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264203/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264539/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,251507/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,264901/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,253257/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,255076/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,256215/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684931,98.16,256862/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266171/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266173/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,263284/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,267049/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,267509/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266175/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266176/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266177/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266178/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266179/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,248775/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,250473/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265503/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266149/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266130/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266131/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266132/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265498/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265679/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,264931/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,261869/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,262696/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,262751/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,262756/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,261387/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,254778/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265670/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265671/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265672/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265674/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,176.29,260649/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,261377/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,257742/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,258406/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,258928/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266156/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266151/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266152/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266133/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266134/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266138/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,266139/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,264934/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265486/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265494/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,264908/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,264922/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,264930/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,263357/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,261851/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265508/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265509/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265510/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265511/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265512/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265650/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265652/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265653/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265654/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265655/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265666/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265506/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265507/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-10-25,HELP-LINK UK LTD,1684932,98.16,265669/1
