Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,347563/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,347581/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,347585/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348251/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348253/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348254/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348257/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348260/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348274/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348279/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348280/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348286/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348290/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348291/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348295/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348297/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348300/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348301/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348302/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348306/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348308/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348310/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348318/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348319/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348323/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348328/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348332/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348338/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348344/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348348/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348349/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348353/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348354/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348366/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348368/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348369/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348370/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348371/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348375/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348380/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348382/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348383/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348384/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348388/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348390/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348397/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348399/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348402/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348406/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348407/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348408/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,348410/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349133/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349134/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349146/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349149/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349151/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349154/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349157/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349163/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349167/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349171/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349179/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349195/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349196/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349200/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349209/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,349214/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353386/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353389/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353390/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353394/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353395/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353397/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353400/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353401/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353402/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353403/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353404/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353405/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353407/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353409/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353412/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353413/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353414/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353416/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353418/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353419/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353421/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353422/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353423/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353424/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353425/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353427/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353429/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353431/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353432/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353433/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353437/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353439/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353440/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353442/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353444/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353447/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353448/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353449/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353451/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353453/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353454/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353455/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353456/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353457/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353458/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353459/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353461/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353462/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353464/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353465/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353468/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353471/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353475/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353476/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353477/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353478/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353483/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353484/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353485/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353486/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353488/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353492/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353522/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353528/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353529/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353530/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353536/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353539/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353540/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,353543/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,357699/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,357700/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,357701/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-29,228979,SURE MAINTENANCE LIMITED,1794906,108.59,357702/1
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,48,Staff Advertising,2021-09-22,228234,TALENTSPA LIMITED,3634552,324,
Harrogate Borough Council,Employees,R,Community,Repairs & Maintenance,48,Staff Advertising,2021-09-20,228234,TALENTSPA LIMITED,3635200,324,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Management Client,268,Other Consultants Fees,2021-09-15,213820,TEAM (ENERGY AUDITING AGENCY LTD),3634720,1752.82,Bureau  Service Subscription
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,440,Miscellaneous Expenditure,2021-09-22,204118,TERBERG MATEC UK,3634986,525,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,433,Other Supplies & Services,2021-09-20,230208,THE ESSENTIAL INFORMATION GROUP,3635094,475,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Legal Services,271,Counsels Fees,2021-09-15,230149,THE JOHN M HAYES PARTNERSHIP LTD,3634976,600,Counsels Fees
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,332,Terminals-Communications,2021-09-13,226413,THE NETWORKING STORE LTD,3634780,335.95,
Harrogate Borough Council,Employees,R,Community,Neighbourhood Services,54,Non Qualification Training,2021-09-20,205487,THE OLD SWAN HOTEL,3634971,500,Garden Room  and  Ballroom Hire
Harrogate Borough Council,Employees,R,Community,Neighbourhood Services,54,Non Qualification Training,2021-09-20,205487,THE OLD SWAN HOTEL,3634972,500,Garden Room  and  Ballroom Hire
Harrogate Borough Council,Employees,R,Community,Repairs & Maintenance,53,Qualification Training,2021-09-20,227357,THE SAFETY MAINTENANCE COMPANY LTD,3634935,475,
Harrogate Borough Council,Supplies and Services,R,Community,Neighbourhood Services,251,External Printing/Typesetting,2021-09-29,202024,TIG,3635737,250,
Harrogate Borough Council,Supplies and Services,R,Community,Neighbourhood Services,251,External Printing/Typesetting,2021-09-29,202024,TIG,3635736,895,External Printing/Typesetting
Harrogate Borough Council,Employees,R,HCC,Sales & Marketing,19,Temporary Staff,2021-09-08,212602,TIM STUBBS CAD AND VISUALISATION,3634533,680.63,Temporary Staff
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,202544,TK ACCESS SOLUTIONS LIMTED,3635587,275,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,202544,TK ACCESS SOLUTIONS LIMTED,3635748,1775.00,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,202544,TK ACCESS SOLUTIONS LIMTED,3635354,1880.00,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,202544,TK ACCESS SOLUTIONS LIMTED,3635355,2000.00,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,202544,TK ACCESS SOLUTIONS LIMTED,3635615,4847.00,Disabled facilities grant
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Committee Administration,289,Other Fees,2021-09-29,217576,TMP (UK) LTD,3635915,257.4,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-13,204302,TOPLINE ELECTRONICS LTD,3633578,252.4,QUILL INJECTOR
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-29,204302,TOPLINE ELECTRONICS LTD,3635982,519.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-13,204302,TOPLINE ELECTRONICS LTD,3633815,735,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,75,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2021-09-13,204302,TOPLINE ELECTRONICS LTD,3632766,-360,Part credit Trans 3631497 Inv 64153
