Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-14,ANNE BIRTLES,4692534,349.48,Bond claim payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-19,ARGYLL GUEST HOUSE,4692628,455,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-21,ARGYLL GUEST HOUSE,4693031,715,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-19,ARGYLL GUEST HOUSE,4692742,962,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-21,ARGYLL GUEST HOUSE,4693030,1375.00,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-21,ARGYLL GUEST HOUSE,4693054,1480.00,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-21,ARGYLL GUEST HOUSE,4693027,1505.00,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-19,ARGYLL GUEST HOUSE,4692743,1705.00,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-21,ARGYLL GUEST HOUSE,4693032,1850.00,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-14,ARGYLL GUEST HOUSE,4692521,2065.00,Accommodation
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-12,BRIDGE PROPERTIES,4692448,503.51,Bond claim
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-28,ELET,4693515,600,Bond payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-21,FISHERS PROPERTIES LIMITED,4693097,297,Cash bond and rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-21,FISHERS PROPERTIES LIMITED,4693097,350,Cash bond and rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-28,HARROGATE HOMELESS PROJECT,4693177,360,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2018-02-14,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4692315,598.78,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2018-02-26,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4693196,634.37,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2018-02-26,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4693213,814.89,
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2018-02-05,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4691704,852.11,
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2018-02-12,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4692314,3976.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-05,JOHN PREST PROPERTY MANAGEMENT,4691902,575,26 Jervaulx Road
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-05,JOHN PREST PROPERTY MANAGEMENT,4691902,800,26 Jervaulx Road
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-19,LEEDS FEDERATED HOUSING ASSOCIATION LTD,4692878,595,Rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-26,LISTER HAIGH,4693301,450,rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-26,LISTER HAIGH,4693301,550,rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-28,MR M J HASSALL,4693495,440,Rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-12,MR M J HASSALL,4692447,460,Rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-19,MR M J HASSALL,4692876,476.67,Rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-05,MR M J HASSALL,4691903,600,Rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-05,THE WHITE HORSE,4691843,315,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-12,THE WHITE HORSE,4692199,315,ACCOMMODATION
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-26,THE WHITE HORSE,4693146,315,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-28,THE WHITE HORSE,4693343,315,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2018-02-26,THE WHITE HORSE,4693145,360,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-26,THOMLINSONS,4693353,675,Rent and cash bond
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2018-02-26,THOMLINSONS,4693353,843.75,Rent and cash bond
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2018-02-19,TOGETHER HOUSING ASSOCIATION,4692879,494.74,rent in advance payment
Harrogate Borough Council,Transfer Payments,R,Community,Homelessness,Preventing Repossession Fund,2018-02-05,VERITY FREARSON LTD,4691909,640,Repossession Fund Loan
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-21,ALTERNATIVE WINDOWS (LEEDS) LTD,4692407,1907.32,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-21,ALTERNATIVE WINDOWS (LEEDS) LTD,4692408,3814.62,St Johns Way
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-21,ALTERNATIVE WINDOWS (LEEDS) LTD,4692470,3930.80,Peckfield Close
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,DUFTON PLUMBING AND HEATING,4692063,500.55,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,DUFTON PLUMBING AND HEATING,4692064,500.55,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,DUFTON PLUMBING AND HEATING,4691874,547.12,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,DUFTON PLUMBING AND HEATING,4691873,548.53,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-19,DUFTON PLUMBING AND HEATING,4692766,1066.53,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-19,DUFTON PLUMBING AND HEATING,4692767,1066.53,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-28,DUFTON PLUMBING AND HEATING,4693085,1066.53,IHMT supplies
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-21,ENVIRONTEC LIMITED,4693077,250,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-19,GRAFTON MERCHANTING GB LTD,4692439,217.42,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-19,GRAFTON MERCHANTING GB LTD,4692439,50,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-19,GRAFTON MERCHANTING GB LTD,4692439,50,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4692240,251.56,Stockwell Grove
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4692320,338.4,Old Garage Site
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-28,GRAFTON MERCHANTING GB LTD,4693092,160.78,St John Way Project
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,GRAFTON MERCHANTING GB LTD,4691318,944.5,St John Way Project
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,GRAFTON MERCHANTING GB LTD,4692154,887.56,Stockwell Grove
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4692402,1687.36,St John Way Project
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4692402,2.63,St John Way Project
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-21,GRAFTON MERCHANTING GB LTD,4691615,1709.77,St John Way Project
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,GRAFTON MERCHANTING GB LTD,4691323,1788.49,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-21,GRAFTON MERCHANTING GB LTD,4691633,1825.74,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-21,GRAFTON MERCHANTING GB LTD,4691633,42.5,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-28,GRAFTON MERCHANTING GB LTD,4692259,2230.14,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,GRAFTON MERCHANTING GB LTD,4692158,623.12,Old Garage Site
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4691369,2418.13,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4689234,5074.27,ST JOHNS WAY PROJECT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-14,GRAFTON MERCHANTING GB LTD,4689234,58.91,ST JOHNS WAY PROJECT
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-14,GRAFTON MERCHANTING GB LTD,4692320,60,Old Garage Site
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-14,GRAFTON MERCHANTING GB LTD,4692320,44,Old Garage Site
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-28,GRAFTON MERCHANTING GB LTD,4693092,333.15,St John Way Project
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-28,GRAFTON MERCHANTING GB LTD,4693092,39.66,St John Way Project
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-07,GRAFTON MERCHANTING GB LTD,4692154,13.63,Stockwell Grove
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-07,GRAFTON MERCHANTING GB LTD,4692154,467.99,Stockwell Grove
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-12,GRAFTON MERCHANTING GB LTD,4692312,1619.22,Old Garage Site
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-21,GRAFTON MERCHANTING GB LTD,4691633,85,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-07,GRAFTON MERCHANTING GB LTD,4692158,1608.81,Old Garage Site
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-28,GRAFTON MERCHANTING GB LTD,4692853,1273.71,Hire
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-28,GRAFTON MERCHANTING GB LTD,4692853,140.92,Hire
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-28,GRAFTON MERCHANTING GB LTD,4692853,628.2,Hire
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-28,GRAFTON MERCHANTING GB LTD,4692853,60.5,Hire
Harrogate Borough Council,Employees,C,Community,Housing Development,Temporary Staff,2018-02-28,HAYS SPECIALIST RECRUITMENT,4693454,270,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,C,Community,Housing Development,Temporary Staff,2018-02-21,HAYS SPECIALIST RECRUITMENT,4692913,666,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-21,HOWARTH TIMBER & BUILDING SUPPLIES LTD (HARROGATE),4692253,579.96,St Johns Way
Harrogate Borough Council,Employees,C,Community,Housing Development,Non Qualification Training,2018-02-21,HR TRAINING AND DEVELOPMENT,4691659,450,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-28,HUNT & SYKES SAFETY SERVICES LTD,4692012,360,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2018-02-07,LIGHTWATER QUARRIES LTD,4691912,785.4,ST JOHNS WAY
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692300,243.8,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692304,243.8,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692308,243.8,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692288,276,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692296,276,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692301,276,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692848,276,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-26,NORTHGATE VEHICLE HIRE LTD,4692849,276,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2018-02-19,NORTHGATE VEHICLE HIRE LTD,4692421,38,Vehicle Monitoring
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-14,NORTON INTERIORS LTD,4692213,2705.50,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-14,NORTON INTERIORS LTD,4692213,1000.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-14,NORTON INTERIORS LTD,4692213,1000.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-14,NORTON INTERIORS LTD,4692225,2705.50,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-14,NORTON INTERIORS LTD,4692225,1000.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-14,NORTON INTERIORS LTD,4692225,1000.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-28,SWIFT TIMBER HOMES LTD,4692424,23142.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-28,SWIFT TIMBER HOMES LTD,4692424,16858.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-28,TUNSTON CONSTRUCTION LTD,4692985,4200.00,IHMT supplies
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2018-02-21,WM SAUNDERS PARTNERSHIP LLP,4691736,1150.00,
Harrogate Borough Council,Premises,R,Community,Housing Needs,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691041,308.58,Gas - Cavendish House Hostel
Harrogate Borough Council,Premises,R,Community,Housing Needs,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690954,527.15,Gas - Stockwell Lane Hostel
Harrogate Borough Council,Premises,R,Community,Housing Needs,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690949,582.31,Gas - Avondale
Harrogate Borough Council,Premises,R,Community,Housing Needs,Electricity,2018-02-28,NPOWER LTD,4692669,294.22,Elec - Stockwell Lane Hostel
Harrogate Borough Council,Premises,R,Community,Housing Needs,Electricity,2018-02-28,NPOWER LTD,4692674,370.65,Elec - Blossomgate
Harrogate Borough Council,Premises,R,Community,Housing Needs,Electricity,2018-02-28,NPOWER LTD,4692673,430.03,Elec - Cavendish House Hostel
Harrogate Borough Council,Premises,R,Community,Housing Needs,Climate Change Levy,2018-02-28,NPOWER LTD,4692669,13.79,Elec - Stockwell Lane Hostel
